ApplicationId,Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri
486,2014,64.0,kadin,1991/07/31,ankara,istanbul
487,2014,18.0,erkek,1995/07/03,ankara,Null
488,2014,14.0,erkek,1994/10/02,balikesir,istanbul
489,2014,28.0,erkek,1993/02/09,Null,izmir
490,2014,57.0,kadin,1994/09/05,Null,Null
491,2014,52.0,kadin,1994/10/27,izmir,istanbul
492,2014,28.0,kadin,1995/07/20,bursa,Null
493,2014,28.0,erkek,1992/06/14,duzce,istanbul
494,2014,32.0,kadin,1991/01/27,Null,istanbul
495,2014,42.0,kadin,1993/01/01,afyonkarahisar,afyonkarahisar
496,2014,40.0,erkek,1991/02/27,elazig,usak
497,2014,22.0,erkek,1990/01/01,isparta,istanbul
498,2014,48.0,kadin,1995/01/01,Null,istanbul
499,2014,53.0,kadin,1994/07/20,aydin,Null
500,2014,52.0,kadin,1994/02/14,denizli,istanbul
501,2014,49.0,kadin,1994/01/11,istanbul,Null
502,2014,36.0,erkek,1990/03/18,Null,izmir
503,2014,32.0,erkek,1993/09/02,zonguldak,istanbul
504,2014,26.0,erkek,1990/03/05,sivas,istanbul
505,2014,34.0,erkek,1991/07/08,Null,sakarya
506,2014,38.0,erkek,1993/07/06,balikesir,Null
507,2014,50.0,kadin,1993/11/15,kayseri,kayseri
508,2014,28.0,erkek,1991/09/18,Null,istanbul
509,2014,62.0,erkek,1991/06/15,ankara,Null
510,2014,51.0,kadin,1995/08/29,erzurum,erzurum
511,2014,42.0,kadin,1991/07/17,mersin,istanbul
512,2014,18.0,kadin,1994/08/14,Null,istanbul
513,2014,44.0,kadin,1993/06/19,izmir,istanbul
514,2014,36.0,kadin,1994/06/17,kirklareli,istanbul
515,2014,21.0,erkek,1992/12/05,izmir,Null
516,2014,42.0,kadin,1992/02/11,zonguldak,istanbul
517,2014,60.0,kadin,1995/01/16,Null,istanbul
518,2014,26.0,erkek,1993/08/14,ankara,Null
519,2014,66.0,kadin,1991/06/19,aydin,istanbul
520,2014,38.0,kadin,1993/01/02,istanbul,istanbul
521,2014,44.0,kadin,1994/04/11,izmir,ankara
522,2014,54.0,kadin,1993/02/24,istanbul,Null
523,2014,42.0,kadin,1993/04/09,balikesir,ankara
524,2014,38.0,kadin,1995/01/07,istanbul,antalya
525,2014,18.0,erkek,1993/08/25,izmir,istanbul
526,2014,36.0,kadin,1992/08/03,ankara,istanbul
527,2014,24.0,erkek,1993/03/23,mersin,istanbul
528,2014,18.0,erkek,1995/01/29,Null,izmir
529,2014,46.0,kadin,1993/09/26,diyarbakir,istanbul
530,2014,34.0,kadin,1990/04/30,yozgat,Null
531,2014,28.0,kadin,1991/06/14,istanbul,istanbul
532,2014,34.0,kadin,1991/06/08,amasya,istanbul
533,2014,23.0,kadin,1995/09/24,izmir,izmir
534,2014,14.0,erkek,1994/03/31,isparta,istanbul
535,2014,22.0,erkek,1990/08/21,antalya,istanbul
536,2014,41.0,erkek,1993/05/13,isparta,istanbul
537,2014,28.0,erkek,1993/03/11,kahramanmaras,istanbul
538,2014,40.0,kadin,1994/09/19,istanbul,istanbul
539,2014,38.0,kadin,1994/08/04,bolu,bolu
540,2014,46.0,kadin,1993/01/22,trabzon,trabzon
541,2014,33.0,kadin,1992/04/14,istanbul,Null
542,2014,28.0,kadin,1994/01/26,istanbul,istanbul
543,2014,28.0,erkek,1993/07/01,kayseri,istanbul
544,2014,36.0,erkek,1993/11/24,Null,mersin
545,2014,14.0,erkek,1991/06/14,izmir,kocaeli
546,2014,40.0,kadin,1992/10/05,Null,ankara
547,2014,36.0,kadin,1993/02/05,elazig,Null
548,2014,48.0,kadin,1992/01/05,Null,Null
549,2014,30.0,kadin,1993/10/05,istanbul,istanbul
550,2014,26.0,kadin,1995/09/19,sinop,istanbul
551,2014,28.0,kadin,1995/03/08,zonguldak,istanbul
552,2014,55.0,kadin,1993/10/20,aydin,Null
553,2014,22.0,kadin,1992/05/14,mugla,Null
554,2014,18.0,kadin,1995/09/21,izmir,izmir
555,2014,34.0,kadin,1988/09/10,Null,istanbul
556,2014,58.0,kadin,1970/01/01,istanbul,istanbul
557,2014,26.0,erkek,1993/08/12,istanbul,Null
558,2014,48.0,erkek,1994/01/24,Null,istanbul
559,2014,48.0,erkek,1995/01/18,izmir,istanbul
560,2014,42.0,erkek,1993/01/01,manisa,Null
561,2014,34.0,erkek,1993/08/27,denizli,ankara
562,2014,46.0,kadin,1993/05/27,istanbul,istanbul
563,2014,18.0,erkek,1995/06/24,Null,Null
564,2014,52.0,erkek,1992/04/09,ankara,ankara
565,2014,34.0,erkek,1991/03/30,izmir,izmir
566,2014,29.0,erkek,1994/06/06,istanbul,Null
567,2014,26.0,erkek,1991/07/22,Null,Null
568,2014,28.0,erkek,1995/01/26,izmir,izmir
569,2014,20.0,erkek,1992/03/02,van,izmir
570,2014,28.0,erkek,1993/08/21,mardin,gaziantep
571,2014,28.0,erkek,1992/06/01,sanliurfa,trabzon
572,2014,34.0,erkek,1992/03/29,Null,izmir
573,2014,8.0,erkek,1995/02/21,karabuk,istanbul
574,2014,44.0,erkek,1991/07/17,bursa,Null
575,2014,48.0,kadin,1995/04/15,izmir,izmir
576,2014,28.0,kadin,1992/02/05,izmir,izmir
577,2014,34.0,kadin,1992/06/22,Null,istanbul
578,2014,54.0,kadin,1991/10/04,istanbul,izmir
579,2014,30.0,kadin,1991/05/13,canakkale,istanbul
580,2014,46.0,kadin,1994/04/09,istanbul,istanbul
581,2014,50.0,kadin,1993/09/12,batman,istanbul
582,2014,33.0,kadin,1993/07/16,ankara,ankara
583,2014,30.0,erkek,1993/01/01,antalya,istanbul
584,2014,44.0,erkek,1993/03/28,Null,istanbul
585,2014,12.0,erkek,1991/08/23,ankara,ankara
586,2014,16.0,erkek,1994/06/06,bolu,Null
587,2014,23.0,erkek,1991/12/18,Null,Null
588,2014,24.0,erkek,1992/08/03,sivas,ankara
589,2014,6.0,erkek,1995/02/11,Null,istanbul
590,2014,24.0,erkek,1994/06/10,kayseri,kayseri
591,2014,48.0,erkek,1993/05/25,istanbul,istanbul
592,2014,22.0,erkek,1994/06/19,Null,istanbul
593,2014,13.0,erkek,1992/08/30,adana,istanbul
594,2014,28.0,kadin,1970/01/01,ankara,ankara
595,2014,12.0,erkek,1992/12/13,karabuk,kocaeli
596,2014,26.0,kadin,1990/04/19,Null,istanbul
597,2014,63.0,kadin,1992/08/27,manisa,Null
598,2014,52.0,kadin,1992/04/26,aksaray,aksaray
599,2014,28.0,kadin,1992/04/01,istanbul,istanbul
600,2014,32.0,kadin,1991/08/17,izmir,izmir
601,2014,22.0,erkek,1990/04/10,bursa,Null
602,2014,34.0,kadin,1995/10/18,usak,Null
603,2014,32.0,kadin,1990/01/28,adana,adana
604,2015,79.0,erkek,1993/06/30,istanbul,istanbul
605,2015,78.0,kadin,1993/08/18,izmir,izmir
606,2015,77.0,kadin,1993/03/03,ankara,istanbul
607,2015,76.0,kadin,1994/01/10,eskisehir,ankara
608,2015,76.0,kadin,1992/11/15,batman,gaziantep
609,2015,75.0,erkek,1994/10/06,kocaeli,kocaeli
610,2015,74.0,kadin,1993/02/21,Null,ankara
611,2015,74.0,kadin,1995/07/20,balikesir,istanbul
612,2015,73.0,erkek,1994/06/15,aydin,istanbul
613,2015,73.0,erkek,1994/06/15,aydin,istanbul
614,2015,72.0,kadin,1992/07/27,trabzon,istanbul
615,2015,72.0,erkek,1993/01/01,manisa,istanbul
616,2015,72.0,kadin,1995/01/01,mugla,izmir
617,2015,70.0,kadin,1993/01/07,konya,ankara
618,2015,70.0,erkek,1992/09/05,giresun,istanbul
619,2015,68.0,kadin,1995/10/17,izmir,izmir
620,2015,68.0,kadin,1993/08/22,istanbul,istanbul
621,2015,68.0,erkek,1994/05/27,diyarbakir,istanbul
622,2015,67.0,kadin,1994/01/05,hatay,istanbul
623,2015,66.0,erkek,1995/02/28,mersin,istanbul
624,2015,66.0,kadin,1992/08/30,istanbul,istanbul
625,2015,65.0,kadin,1993/06/25,ankara,ankara
626,2015,64.0,kadin,1993/04/14,gaziantep,istanbul
627,2015,64.0,kadin,1992/06/12,yalova,izmir
628,2015,64.0,erkek,1995/02/17,istanbul,istanbul
629,2015,64.0,erkek,1991/02/28,izmir,istanbul
630,2015,64.0,erkek,1994/11/05,samsun,ankara
631,2015,64.0,kadin,1995/01/01,istanbul,istanbul
632,2015,64.0,kadin,1995/08/18,ankara,kastamonu
633,2015,64.0,kadin,1994/07/31,Null,Null
634,2015,64.0,erkek,1995/10/24,ankara,ankara
635,2015,63.0,kadin,1992/06/09,isparta,ankara
636,2015,63.0,kadin,1993/01/26,eskisehir,istanbul
637,2015,63.0,kadin,1995/01/20,bursa,tekirdag
638,2015,63.0,erkek,1995/08/24,sivas,istanbul
639,2015,63.0,erkek,1995/06/12,istanbul,istanbul
640,2015,62.0,erkek,1994/04/13,Null,istanbul
641,2015,62.0,kadin,1995/05/16,izmir,kocaeli
642,2015,62.0,erkek,1993/06/30,mersin,ankara
643,2015,62.0,kadin,1995/01/14,samsun,antalya
644,2015,62.0,erkek,1995/04/17,corum,ankara
645,2015,62.0,kadin,1993/02/24,istanbul,istanbul
646,2015,62.0,kadin,1995/07/17,istanbul,istanbul
647,2015,61.0,erkek,1992/07/07,ankara,istanbul
648,2015,61.0,kadin,1995/04/04,izmir,izmir
649,2015,60.0,kadin,1993/11/29,konya,istanbul
650,2015,60.0,kadin,1994/07/20,adana,istanbul
651,2015,60.0,kadin,1995/03/08,antalya,izmir
652,2015,60.0,kadin,1994/07/18,balikesir,ankara
653,2015,60.0,erkek,1995/04/18,adana,ankara
654,2015,60.0,erkek,1995/03/28,antalya,istanbul
655,2015,60.0,kadin,1994/08/15,gaziantep,istanbul
656,2015,60.0,erkek,1994/08/14,bayburt,istanbul
657,2015,59.0,kadin,1994/02/08,eskisehir,bursa
658,2015,59.0,kadin,1993/06/19,manisa,izmir
659,2015,59.0,kadin,1995/08/29,erzurum,ankara
660,2015,58.0,erkek,1994/01/28,istanbul,istanbul
661,2015,58.0,kadin,1994/10/29,bursa,istanbul
662,2015,58.0,erkek,1995/01/07,ankara,istanbul
663,2015,58.0,kadin,1991/06/19,aydin,istanbul
664,2015,58.0,kadin,1994/10/25,van,istanbul
665,2015,58.0,kadin,1994/06/11,diyarbakir,diyarbakir
666,2015,58.0,kadin,1996/05/30,kayseri,kayseri
667,2015,58.0,kadin,1991/05/05,agri,izmir
668,2015,58.0,kadin,1997/01/04,mersin,mersin
669,2015,58.0,kadin,1995/06/30,istanbul,adana
670,2015,58.0,erkek,1992/07/30,eskisehir,gaziantep
671,2015,58.0,kadin,1994/09/29,istanbul,istanbul
672,2015,58.0,erkek,1995/04/14,izmir,istanbul
673,2015,58.0,kadin,1994/05/27,istanbul,istanbul
674,2015,58.0,erkek,1994/01/01,adana,istanbul
675,2015,58.0,kadin,1993/02/15,duzce,duzce
676,2015,58.0,kadin,1994/07/23,kocaeli,kocaeli
677,2015,58.0,kadin,1994/07/29,canakkale,istanbul
678,2015,58.0,erkek,1991/11/20,hakkari,istanbul
679,2015,58.0,kadin,1994/07/12,ankara,ankara
680,2015,57.0,erkek,1993/04/24,mus,istanbul
681,2015,56.0,kadin,1992/07/12,gaziantep,gaziantep
682,2015,56.0,kadin,1993/01/17,balikesir,istanbul
683,2015,56.0,erkek,1997/07/17,rize,istanbul
684,2015,56.0,kadin,1994/10/07,kirklareli,istanbul
685,2015,56.0,kadin,1990/01/01,gaziantep,gaziantep
686,2015,56.0,erkek,1994/09/27,eskisehir,ankara
687,2015,56.0,erkek,1993/07/06,balikesir,ankara
688,2015,56.0,kadin,1993/09/19,sakarya,istanbul
689,2015,55.0,erkek,1995/01/01,mardin,istanbul
690,2015,55.0,kadin,1993/08/04,istanbul,istanbul
691,2015,55.0,kadin,1995/01/02,erzurum,istanbul
692,2015,55.0,kadin,1994/12/13,elazig,istanbul
693,2015,55.0,erkek,1991/11/28,Null,Null
694,2015,54.0,kadin,1995/07/17,antalya,ankara
695,2015,54.0,erkek,1993/06/03,adana,ankara
696,2015,54.0,erkek,1993/07/01,kayseri,ankara
697,2015,54.0,kadin,1992/09/05,izmir,izmir
698,2015,54.0,kadin,1995/06/12,kocaeli,istanbul
699,2015,54.0,erkek,1993/04/13,isparta,istanbul
700,2015,54.0,erkek,1996/02/08,izmir,istanbul
701,2015,54.0,kadin,1995/04/11,istanbul,istanbul
702,2015,54.0,kadin,1993/03/21,antalya,antalya
703,2015,54.0,erkek,1995/06/05,canakkale,ankara
704,2015,54.0,kadin,1995/07/05,erzincan,antalya
705,2015,54.0,kadin,1991/10/30,bolu,ankara
706,2015,54.0,kadin,1995/01/31,antalya,antalya
707,2015,54.0,erkek,1993/02/01,ankara,ankara
708,2015,54.0,kadin,1992/10/01,eskisehir,istanbul
709,2015,54.0,kadin,1996/04/26,istanbul,sinop
710,2015,54.0,erkek,1995/07/06,izmir,ankara
711,2015,54.0,kadin,1995/05/16,agri,aydin
712,2015,54.0,erkek,1996/09/20,erzincan,elazig
713,2015,54.0,kadin,1995/04/10,ankara,kirikkale
714,2015,54.0,kadin,1993/05/31,izmir,izmir
715,2015,54.0,kadin,1994/09/15,sivas,istanbul
716,2015,53.0,kadin,1991/01/07,batman,batman
717,2015,53.0,erkek,1993/08/14,diyarbakir,istanbul
718,2015,53.0,kadin,1992/01/01,bursa,istanbul
719,2015,53.0,erkek,1994/07/02,diyarbakir,istanbul
720,2015,53.0,erkek,1994/02/28,adiyaman,izmir
721,2015,53.0,erkek,1994/07/12,istanbul,istanbul
722,2015,53.0,kadin,1993/10/10,van,istanbul
723,2015,53.0,kadin,1993/01/01,kayseri,istanbul
724,2015,53.0,kadin,1993/03/29,ankara,ankara
725,2015,52.0,erkek,1994/01/04,izmir,ankara
726,2015,52.0,kadin,1996/01/30,istanbul,istanbul
727,2015,52.0,erkek,1993/10/10,istanbul,istanbul
728,2015,52.0,kadin,1993/05/28,adana,ankara
729,2015,52.0,erkek,1994/03/06,ankara,ankara
730,2015,52.0,kadin,1994/07/11,istanbul,istanbul
731,2015,52.0,kadin,1993/03/10,elazig,ankara
732,2015,52.0,kadin,1995/01/01,Null,izmir
733,2015,52.0,kadin,1996/11/13,istanbul,isparta
734,2015,52.0,erkek,1996/03/04,istanbul,duzce
735,2015,52.0,kadin,1995/08/09,istanbul,istanbul
736,2015,52.0,kadin,1994/06/30,antalya,antalya
737,2015,52.0,kadin,1994/07/23,bitlis,antalya
738,2015,52.0,erkek,1992/07/08,eskisehir,ankara
739,2015,52.0,erkek,1994/01/10,istanbul,istanbul
740,2015,52.0,kadin,1994/09/21,sanliurfa,gaziantep
741,2015,52.0,kadin,1993/06/20,denizli,ankara
742,2015,52.0,kadin,1991/08/04,ankara,ankara
743,2015,51.0,erkek,1992/05/22,izmir,izmir
744,2015,51.0,erkek,1992/01/11,istanbul,istanbul
745,2015,51.0,erkek,1993/01/11,istanbul,istanbul
746,2015,51.0,kadin,1993/08/01,izmir,izmir
747,2015,51.0,kadin,1992/10/14,amasya,istanbul
748,2015,51.0,erkek,1995/05/05,antalya,istanbul
749,2015,51.0,erkek,1991/06/17,ankara,istanbul
750,2015,51.0,erkek,1993/09/09,istanbul,istanbul
751,2015,51.0,kadin,1994/05/25,istanbul,agri
752,2015,51.0,erkek,1992/02/02,istanbul,kocaeli
753,2015,50.0,erkek,1992/08/28,samsun,ankara
754,2015,50.0,kadin,1993/01/02,istanbul,istanbul
755,2015,50.0,erkek,1994/11/13,kocaeli,ankara
756,2015,50.0,kadin,1994/03/19,mersin,istanbul
757,2015,50.0,erkek,1995/02/21,samsun,istanbul
758,2015,50.0,erkek,1994/01/24,istanbul,istanbul
759,2015,50.0,erkek,1995/09/05,Null,istanbul
760,2015,50.0,kadin,1995/01/25,aksaray,ankara
761,2015,50.0,kadin,1993/09/03,aydin,aydin
762,2015,50.0,kadin,1994/06/03,bursa,bursa
763,2015,50.0,erkek,1992/08/24,bursa,izmir
764,2015,50.0,kadin,1995/06/02,antalya,antalya
765,2015,50.0,erkek,1993/01/01,balikesir,ankara
766,2015,50.0,erkek,1993/09/16,usak,istanbul
767,2015,50.0,erkek,1993/10/09,adana,adana
768,2015,49.0,erkek,1995/07/15,karabuk,ankara
769,2015,49.0,erkek,1995/01/24,sakarya,istanbul
770,2015,49.0,erkek,1993/02/05,izmir,istanbul
771,2015,49.0,erkek,1992/08/17,istanbul,ankara
772,2015,49.0,erkek,1990/09/17,tunceli,istanbul
773,2015,49.0,erkek,1994/01/18,malatya,izmir
774,2015,48.0,kadin,1993/02/18,bursa,ankara
775,2015,48.0,kadin,1993/04/28,izmir,izmir
776,2015,48.0,kadin,1992/01/09,istanbul,istanbul
777,2015,48.0,erkek,1997/03/12,istanbul,giresun
778,2015,48.0,erkek,1991/01/20,kayseri,kayseri
779,2015,48.0,kadin,1993/08/09,istanbul,istanbul
780,2015,48.0,erkek,1992/05/16,gaziantep,mersin
781,2015,48.0,kadin,1996/04/13,Null,istanbul
782,2015,48.0,kadin,1998/04/03,istanbul,istanbul
783,2015,48.0,kadin,1994/07/12,antalya,istanbul
784,2015,48.0,kadin,1996/02/07,istanbul,istanbul
785,2015,48.0,erkek,1994/06/05,aydin,izmir
786,2015,48.0,kadin,1994/01/20,ordu,istanbul
787,2015,48.0,kadin,1995/07/13,ankara,ankara
788,2015,48.0,erkek,1995/06/22,ankara,ankara
789,2015,48.0,kadin,1993/03/11,ankara,istanbul
790,2015,47.0,erkek,1994/04/01,bursa,istanbul
791,2015,47.0,kadin,1994/08/18,istanbul,ankara
792,2015,47.0,erkek,1994/02/17,canakkale,istanbul
793,2015,47.0,erkek,1993/11/15,izmir,ankara
794,2015,47.0,kadin,1994/01/15,hatay,hatay
795,2015,47.0,erkek,1992/04/09,ankara,ankara
796,2015,47.0,erkek,1992/10/01,balikesir,ankara
797,2015,46.0,kadin,1994/08/22,izmir,izmir
798,2015,46.0,erkek,1996/10/03,istanbul,istanbul
799,2015,46.0,erkek,1990/01/25,istanbul,istanbul
800,2015,46.0,erkek,1994/01/23,ankara,adana
801,2015,46.0,erkek,1994/01/20,gaziantep,istanbul
802,2015,46.0,kadin,1995/09/29,Null,istanbul
803,2015,46.0,kadin,1991/01/18,manisa,istanbul
804,2015,46.0,erkek,1994/06/20,elazig,denizli
805,2015,46.0,erkek,1995/01/01,sinop,istanbul
806,2015,46.0,kadin,1996/10/01,hatay,ankara
807,2015,46.0,erkek,1993/09/10,bursa,istanbul
808,2015,46.0,erkek,1992/07/13,adana,istanbul
809,2015,46.0,kadin,1994/05/14,zonguldak,istanbul
810,2015,46.0,kadin,1991/09/05,istanbul,istanbul
811,2015,45.0,erkek,1993/06/07,kocaeli,istanbul
812,2015,45.0,erkek,1992/09/15,elazig,istanbul
813,2015,44.0,erkek,1995/04/12,istanbul,kocaeli
814,2015,44.0,erkek,1994/11/15,istanbul,istanbul
815,2015,44.0,erkek,1992/07/21,Null,ankara
816,2015,44.0,erkek,1992/02/12,mardin,trabzon
817,2015,44.0,kadin,1995/07/01,istanbul,istanbul
818,2015,44.0,erkek,1996/04/22,kayseri,kayseri
819,2015,44.0,kadin,1996/08/13,balikesir,istanbul
820,2015,44.0,kadin,1991/06/08,istanbul,istanbul
821,2015,44.0,erkek,1993/10/15,izmir,izmir
822,2015,44.0,kadin,1990/08/15,istanbul,sakarya
823,2015,44.0,kadin,1995/12/26,kocaeli,istanbul
824,2015,44.0,kadin,1993/05/26,ankara,ankara
825,2015,44.0,kadin,1995/05/24,konya,istanbul
826,2015,44.0,kadin,1995/06/12,erzurum,bursa
827,2015,43.0,kadin,1994/02/05,hatay,istanbul
828,2015,43.0,erkek,1995/01/19,erzincan,canakkale
829,2015,43.0,erkek,1995/08/15,kirsehir,ankara
830,2015,43.0,erkek,1995/07/26,istanbul,istanbul
831,2015,43.0,erkek,1994/06/29,adana,usak
832,2015,43.0,erkek,1994/04/12,denizli,denizli
833,2015,43.0,kadin,1993/11/25,istanbul,istanbul
834,2015,43.0,erkek,1993/06/01,ankara,ankara
835,2015,43.0,kadin,1993/12/27,istanbul,istanbul
836,2015,43.0,kadin,1994/01/24,mersin,mersin
837,2015,43.0,kadin,1995/04/02,mugla,izmir
838,2015,42.0,kadin,1994/06/11,konya,ankara
839,2015,42.0,erkek,1992/04/20,istanbul,istanbul
840,2015,42.0,kadin,1995/10/21,istanbul,istanbul
841,2015,42.0,erkek,1994/02/06,Null,istanbul
842,2015,42.0,erkek,1995/07/14,izmir,istanbul
843,2015,42.0,erkek,1992/04/03,izmir,izmir
844,2015,42.0,kadin,1995/06/21,edirne,istanbul
845,2015,42.0,kadin,1995/07/19,istanbul,istanbul
846,2015,42.0,erkek,1992/08/19,istanbul,istanbul
847,2015,42.0,kadin,1995/02/01,izmir,ankara
848,2015,42.0,kadin,1995/06/28,balikesir,istanbul
849,2015,42.0,erkek,1996/02/12,izmir,izmir
850,2015,42.0,erkek,1994/07/14,antalya,istanbul
851,2015,42.0,kadin,1994/05/25,Null,Null
852,2015,42.0,kadin,1991/06/08,istanbul,istanbul
853,2015,42.0,erkek,1993/03/28,kocaeli,istanbul
854,2015,42.0,erkek,1993/01/22,sanliurfa,istanbul
855,2015,42.0,erkek,1993/08/11,kars,istanbul
856,2015,42.0,kadin,1996/07/25,malatya,Null
857,2015,42.0,kadin,1995/01/13,kirikkale,istanbul
858,2015,42.0,erkek,1995/04/03,mersin,mersin
859,2015,42.0,kadin,1996/05/25,hakkari,istanbul
860,2015,42.0,kadin,1995/03/15,bursa,istanbul
861,2015,41.0,erkek,1992/01/09,manisa,izmir
862,2015,41.0,erkek,1992/02/05,izmir,ankara
863,2015,41.0,kadin,1996/03/03,ankara,ankara
864,2015,41.0,kadin,1993/01/20,antalya,istanbul
865,2015,41.0,erkek,1995/04/03,istanbul,istanbul
866,2015,41.0,erkek,1992/05/29,izmir,izmir
867,2015,41.0,erkek,1995/01/05,bursa,istanbul
868,2015,41.0,kadin,1995/01/01,mersin,istanbul
869,2015,41.0,erkek,1994/02/03,kirklareli,istanbul
870,2015,41.0,erkek,1994/10/05,aydin,istanbul
871,2015,40.0,erkek,1993/01/02,Null,ankara
872,2015,40.0,erkek,1996/11/26,istanbul,antalya
873,2015,40.0,kadin,1996/04/02,ankara,ankara
874,2015,40.0,erkek,1994/10/06,diyarbakir,istanbul
875,2015,40.0,erkek,1995/03/01,konya,istanbul
876,2015,40.0,erkek,1994/09/05,ankara,ankara
877,2015,40.0,erkek,1993/01/12,kirsehir,ankara
878,2015,40.0,kadin,1995/06/28,gumushane,istanbul
879,2015,40.0,erkek,1994/07/15,antalya,istanbul
880,2015,40.0,kadin,1993/02/17,istanbul,istanbul
881,2015,40.0,erkek,1991/03/21,burdur,ankara
882,2015,40.0,kadin,1994/01/29,izmir,izmir
883,2015,40.0,kadin,1994/02/05,duzce,istanbul
884,2015,40.0,erkek,1996/03/28,sirnak,istanbul
885,2015,40.0,kadin,1992/10/01,konya,ankara
886,2015,40.0,erkek,1995/08/12,bingol,istanbul
887,2015,40.0,erkek,1993/02/02,samsun,istanbul
888,2015,39.0,kadin,1996/01/25,balikesir,balikesir
889,2015,39.0,kadin,1994/05/26,ankara,ankara
890,2015,39.0,kadin,1995/01/03,sakarya,istanbul
891,2015,39.0,erkek,1994/10/15,gumushane,istanbul
892,2015,39.0,erkek,1992/02/03,eskisehir,ankara
893,2015,38.0,kadin,1995/08/05,kilis,istanbul
894,2015,38.0,kadin,1994/01/26,istanbul,istanbul
895,2015,38.0,erkek,1995/03/09,antalya,antalya
896,2015,38.0,erkek,1994/01/28,izmir,antalya
897,2015,38.0,erkek,1994/01/21,istanbul,istanbul
898,2015,38.0,erkek,1997/01/05,hakkari,ankara
899,2015,38.0,erkek,1993/10/02,istanbul,bursa
900,2015,38.0,erkek,1996/08/12,erzincan,istanbul
901,2015,38.0,erkek,1993/04/07,istanbul,istanbul
902,2015,38.0,erkek,1995/04/24,siirt,siirt
903,2015,38.0,erkek,1993/06/23,izmir,izmir
904,2015,38.0,kadin,1996/08/13,istanbul,istanbul
905,2015,38.0,kadin,1990/11/16,samsun,mersin
906,2015,38.0,erkek,1993/04/26,izmir,ankara
907,2015,38.0,kadin,1995/03/01,istanbul,istanbul
908,2015,38.0,kadin,1995/09/04,sivas,sivas
909,2015,38.0,kadin,1994/02/05,manisa,istanbul
910,2015,38.0,erkek,1994/04/10,antalya,antalya
911,2015,38.0,kadin,1995/04/17,denizli,izmir
912,2015,38.0,kadin,1995/06/29,istanbul,istanbul
913,2015,38.0,erkek,1994/10/05,istanbul,istanbul
914,2015,38.0,erkek,1993/10/27,kayseri,istanbul
915,2015,38.0,kadin,1995/07/25,yozgat,ankara
916,2015,37.0,erkek,1993/07/03,istanbul,istanbul
917,2015,37.0,erkek,1994/08/08,malatya,malatya
918,2015,37.0,kadin,1993/10/09,zonguldak,zonguldak
919,2015,37.0,erkek,1992/03/08,ankara,istanbul
920,2015,37.0,kadin,1993/03/26,antalya,antalya
921,2015,37.0,erkek,1996/04/06,istanbul,istanbul
922,2015,37.0,kadin,1992/06/20,bursa,istanbul
923,2015,37.0,erkek,1994/11/26,mersin,istanbul
924,2015,36.0,erkek,1993/07/26,istanbul,istanbul
925,2015,36.0,erkek,1994/07/09,antalya,istanbul
926,2015,36.0,erkek,1993/02/18,izmir,izmir
927,2015,36.0,erkek,1994/08/16,kayseri,kayseri
928,2015,36.0,erkek,1994/08/30,gaziantep,gaziantep
929,2015,36.0,kadin,1993/01/07,istanbul,istanbul
930,2015,36.0,kadin,1993/08/23,izmir,izmir
931,2015,36.0,erkek,1992/04/17,ankara,izmir
932,2015,36.0,kadin,1992/05/23,ankara,ankara
933,2015,36.0,erkek,1995/05/16,ankara,ankara
934,2015,36.0,erkek,1993/09/20,istanbul,istanbul
935,2015,36.0,erkek,1994/08/31,diyarbakir,istanbul
936,2015,36.0,erkek,1994/09/08,diyarbakir,istanbul
937,2015,36.0,erkek,1998/01/25,antalya,istanbul
938,2015,36.0,kadin,1995/09/28,istanbul,istanbul
939,2015,36.0,erkek,1992/09/14,ankara,ankara
940,2015,36.0,kadin,1993/12/14,izmir,izmir
941,2015,36.0,erkek,1994/01/10,kilis,istanbul
942,2015,36.0,kadin,1996/08/24,izmir,izmir
943,2015,36.0,erkek,1993/11/18,istanbul,istanbul
944,2015,36.0,kadin,1996/05/05,sakarya,kocaeli
945,2015,34.0,erkek,1995/08/22,nigde,istanbul
946,2015,34.0,erkek,1993/07/15,denizli,istanbul
947,2015,34.0,erkek,1995/04/26,antalya,ankara
948,2015,34.0,erkek,1993/08/05,izmir,istanbul
949,2015,34.0,erkek,1993/06/25,duzce,ankara
950,2015,34.0,erkek,1994/07/20,antalya,ankara
951,2015,34.0,erkek,1993/06/14,istanbul,istanbul
952,2015,34.0,erkek,1996/05/05,kayseri,ankara
953,2015,34.0,erkek,1994/04/09,trabzon,istanbul
954,2015,34.0,erkek,1995/03/09,ordu,istanbul
955,2015,34.0,erkek,1993/07/01,adiyaman,gaziantep
956,2015,34.0,kadin,1995/10/05,erzurum,ankara
957,2015,34.0,erkek,1992/08/07,aydin,istanbul
958,2015,34.0,erkek,1996/08/29,bursa,bursa
959,2015,34.0,erkek,1991/04/17,nevsehir,istanbul
960,2015,34.0,kadin,1993/09/11,konya,ankara
961,2015,34.0,erkek,1993/01/23,aydin,istanbul
962,2015,34.0,erkek,1992/08/29,izmir,istanbul
963,2015,34.0,kadin,1992/06/21,istanbul,istanbul
964,2015,34.0,kadin,1994/06/09,eskisehir,ankara
965,2015,34.0,erkek,1993/10/31,ankara,ankara
966,2015,34.0,kadin,1996/12/27,tokat,trabzon
