ScholarshipId,ApplicantId,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
686,686,100.0,hayir,hayir,,
687,687,100.0,evet,evet,kendi okulumdan basari bursu aliyorum.,400 tl
688,688,100.0,evet,hayir,,
689,689,100.0,evet,evet,sabanci universitesi,500
690,690,100.0,evet,hayir,,
691,691,100.0,evet,hayir,,
692,692,100.0,evet,hayir,,
693,693,100.0,evet,evet,koc universitesi,475
694,694,100.0,evet,hayir,,
695,695,100.0,hayir,hayir,,
696,696,100.0,hayir,hayir,,
697,697,100.0,evet,hayir,,
698,698,100.0,evet,hayir,,
699,699,100.0,evet,hayir,,
700,700,100.0,evet,hayir,,
701,701,100.0,evet,hayir,,
702,702,100.0,evet,hayir,,
703,703,100.0,evet,hayir,,
704,704,100.0,evet,hayir,,
705,705,100.0,hayir,hayir,,
706,706,100.0,evet,hayir,,
707,707,100.0,evet,hayir,,
708,708,100.0,evet,hayir,,
709,709,100.0,evet,hayir,,
710,710,100.0,hayir,hayir,,
711,711,100.0,evet,hayir,,
712,712,100.0,evet,hayir,,
713,713,100.0,evet,evet,kyk,330
714,714,100.0,evet,hayir,,
715,715,100.0,evet,hayir,,
716,716,100.0,evet,hayir,,
717,717,100.0,evet,evet,fatih universitesi akademik basari bursu 1 donemlik,250 tl
718,718,100.0,evet,evet,kyk,300
719,719,100.0,evet,hayir,,
720,720,100.0,evet,hayir,,
721,721,100.0,evet,hayir,,
722,722,100.0,evet,hayir,,
723,723,100.0,evet,hayir,,
724,724,100.0,hayir,hayir,,
725,725,100.0,evet,evet,celik ihracatcilari birligi,350 tl - turkiye girisimcilik vakfindan burs kazandigim takdirde celik ihracatcilari birligindeki bursumdan vazgececegim.
726,726,100.0,evet,hayir,,
727,727,100.0,evet,hayir,,
728,728,100.0,evet,evet,tobb ekonomi ve teknoloji universitesi,400 tl
729,729,100.0,evet,hayir,,
730,730,100.0,evet,hayir,,
731,731,100.0,hayir,hayir,,
732,732,100.0,evet,evet,ataturkcu dusunce dernegi bornova subesi - haziran ayinda sonlanacak.,150 tl/ay
733,733,100.0,evet,hayir,,
734,734,100.0,evet,hayir,,
735,735,100.0,hayir,hayir,,
736,736,100.0,evet,hayir,,
737,737,100.0,evet,hayir,,
738,738,100.0,evet,hayir,,
739,739,100.0,evet,hayir,,
740,740,100.0,evet,hayir,,
741,741,100.0,evet,hayir,,
742,742,100.0,hayir,hayir,,
743,743,100.0,evet,hayir,,
744,744,100.0,evet,hayir,,
745,745,100.0,evet,hayir,,
746,746,100.0,evet,hayir,,
747,747,100.0,evet,evet,amasya vakfi,100 tl
748,748,100.0,evet,evet,ito,300
749,749,100.0,evet,evet,ozyegin universitesi,300tl nakit + yemek ve yurt bursu
750,750,100.0,evet,hayir,,
751,751,100.0,evet,hayir,,
752,752,100.0,evet,hayir,,
753,753,100.0,hayir,hayir,,
754,754,100.0,hayir,hayir,,
755,755,100.0,evet,evet,kyk,350
756,756,100.0,evet,hayir,,
757,757,100.0,evet,evet,koc universitesi,10 ay suresince 600 tl cep harcligi
758,758,100.0,evet,hayir,,
759,759,100.0,evet,hayir,,
760,760,100.0,evet,hayir,,
761,761,100.0,evet,hayir,,
762,762,100.0,evet,hayir,,
763,763,100.0,evet,hayir,,
764,764,100.0,evet,hayir,,
765,765,100.0,evet,evet,bilkent universitesi,590
766,766,100.0,evet,hayir,,
767,767,100.0,evet,hayir,,
768,768,100.0,evet,hayir,,
769,769,100.0,evet,hayir,,
770,770,100.0,evet,hayir,,
771,771,100.0,evet,hayir,,
772,772,100.0,evet,hayir,,
773,773,100.0,evet,hayir,,
774,774,100.0,evet,evet,tobb ekonomi ve teknoloji universitesi yasam katki payi,1000 tl
775,775,100.0,evet,hayir,,
776,776,100.0,evet,hayir,,
777,777,100.0,evet,hayir,,
778,778,100.0,evet,hayir,,
779,779,100.0,evet,hayir,,
780,780,100.0,evet,hayir,,
781,781,100.0,evet,hayir,,
782,782,100.0,hayir,hayir,,
783,783,100.0,evet,hayir,,
784,784,100.0,evet,hayir,,
785,785,100.0,evet,hayir,,
786,786,100.0,hayir,hayir,,
787,787,100.0,evet,hayir,,
788,788,100.0,evet,hayir,,
789,789,100.0,evet,hayir,,
790,790,100.0,evet,evet,istek vakfi,300 tl
791,791,100.0,evet,hayir,,
792,792,100.0,evet,hayir,,
793,793,100.0,evet,evet,bilkent universitesi,490
794,794,100.0,hayir,hayir,,
795,795,100.0,hayir,hayir,,
796,796,100.0,evet,evet,ihsan dogramaci bilkent universitesi,aylik 490 tl - 9 ay boyunca
797,797,100.0,evet,hayir,,
798,798,100.0,evet,hayir,,
799,799,100.0,evet,hayir,,
800,800,100.0,hayir,hayir,,
801,801,100.0,hayir,hayir,,
802,802,100.0,evet,hayir,,
803,803,100.0,evet,hayir,,
804,804,100.0,evet,hayir,,
805,805,100.0,evet,hayir,,
806,806,100.0,evet,hayir,,
807,807,100.0,evet,evet,basbakanlik bursu-tev ustun basari bursu,1990
808,808,100.0,evet,hayir,,
809,809,100.0,evet,hayir,,
810,810,100.0,hayir,hayir,,
811,811,100.0,evet,evet,koc universitesi,475 tl
812,812,100.0,evet,hayir,,
813,813,100.0,evet,evet,bilkent universitekapsamli burs programi,560?
814,814,100.0,evet,evet,koc universitesinden,600 tl
815,815,100.0,evet,evet,mado,150 tl
816,816,100.0,evet,hayir,,
817,817,100.0,hayir,hayir,,
818,818,100.0,evet,evet,koc universitesi,600 tl
819,819,100.0,evet,hayir,,
820,820,100.0,evet,hayir,,
821,821,100.0,evet,hayir,,
822,822,100.0,evet,hayir,,
823,823,100.0,evet,hayir,,
824,824,100.0,evet,hayir,,
825,825,100.0,evet,hayir,,
826,826,100.0,evet,hayir,,
827,827,100.0,evet,hayir,,
828,828,100.0,evet,hayir,,
829,829,100.0,hayir,hayir,,
830,830,100.0,evet,hayir,,
831,831,100.0,evet,hayir,,
832,832,100.0,evet,hayir,,
833,833,100.0,evet,hayir,,
834,834,100.0,evet,hayir,,
835,835,100.0,evet,hayir,,
836,836,100.0,evet,hayir,,
837,837,100.0,evet,hayir,,
838,838,100.0,evet,hayir,,
839,839,100.0,evet,hayir,,
840,840,100.0,evet,hayir,,
841,841,100.0,evet,hayir,sabanci universitesi,400 tl
842,842,100.0,evet,hayir,,
843,843,100.0,evet,hayir,,
844,844,100.0,evet,hayir,,
845,845,100.0,evet,hayir,,
846,846,100.0,evet,hayir,,
847,847,100.0,hayir,hayir,,
848,848,100.0,evet,hayir,,
849,849,100.0,evet,hayir,,
850,850,100.0,evet,hayir,,
851,851,100.0,evet,hayir,,
852,852,100.0,evet,hayir,,
853,853,100.0,evet,hayir,,
854,854,100.0,evet,evet,ozyegin vakfi,300
855,855,100.0,evet,evet,universite,750
856,856,100.0,evet,hayir,,
857,857,100.0,evet,hayir,,
858,858,100.0,hayir,hayir,,
859,859,100.0,evet,hayir,,
860,860,100.0,hayir,hayir,,
861,861,100.0,evet,hayir,,
862,862,100.0,evet,hayir,,
863,863,100.0,evet,hayir,,
864,864,100.0,evet,hayir,,
865,865,100.0,evet,hayir,,
866,866,100.0,evet,hayir,,
867,867,100.0,evet,evet,bursa gazeteciler cemiyeti,180 tl
868,868,100.0,evet,hayir,,
869,869,100.0,evet,evet,bahcesehir universitesi,500
870,870,100.0,evet,hayir,,
871,871,100.0,evet,hayir,,
872,872,100.0,evet,hayir,,
873,873,100.0,hayir,hayir,,
874,874,100.0,evet,hayir,,
875,875,100.0,evet,hayir,,
876,876,100.0,evet,hayir,,
877,877,100.0,evet,hayir,,
878,878,100.0,evet,hayir,,
879,879,100.0,evet,hayir,,
880,880,100.0,evet,hayir,,
881,881,100.0,evet,evet,ihsan dogramaci bilkent universitesi,560 tl
882,882,100.0,evet,hayir,,
883,883,100.0,evet,hayir,,
884,884,100.0,hayir,hayir,,
885,885,100.0,evet,hayir,,
886,886,100.0,evet,hayir,,
887,887,100.0,evet,hayir,,
888,888,100.0,evet,hayir,,
889,889,100.0,hayir,hayir,,
890,890,100.0,hayir,hayir,,
891,891,100.0,hayir,hayir,,
892,892,100.0,hayir,hayir,,
893,893,100.0,evet,hayir,,
894,894,100.0,evet,hayir,,
895,895,100.0,hayir,hayir,,
896,896,100.0,evet,hayir,,
897,897,100.0,evet,hayir,,
898,898,100.0,evet,hayir,,
899,899,100.0,evet,hayir,,
900,900,100.0,evet,hayir,,
901,901,100.0,evet,hayir,,
902,902,100.0,evet,hayir,,
903,903,100.0,evet,hayir,,
904,904,100.0,evet,hayir,,
905,905,100.0,evet,hayir,,
906,906,100.0,evet,evet,galatasaray egitim vakfi bursu,300
907,907,100.0,evet,hayir,,
908,908,100.0,evet,hayir,,
909,909,100.0,evet,hayir,yayma,
910,910,100.0,evet,evet,muratpasa belediyesi,150
911,911,100.0,evet,hayir,,
912,912,100.0,evet,hayir,,
913,913,100.0,hayir,hayir,,
914,914,100.0,evet,hayir,,
915,915,100.0,evet,hayir,,
916,916,100.0,evet,hayir,,
917,917,100.0,evet,hayir,,
918,918,100.0,evet,hayir,,
919,919,100.0,evet,hayir,,
920,920,100.0,evet,hayir,,
921,921,100.0,evet,hayir,,
922,922,100.0,evet,hayir,,
923,923,100.0,evet,evet,bahcesehir universitesi,600
924,924,100.0,evet,hayir,,
925,925,100.0,evet,hayir,,
926,926,100.0,hayir,hayir,,
927,927,100.0,evet,evet,boydak egitim ve ogrenim vakfi,200
928,928,100.0,evet,hayir,,
929,929,100.0,evet,hayir,,
930,930,100.0,hayir,hayir,,
931,931,100.0,hayir,hayir,,
932,932,100.0,evet,hayir,,
933,933,100.0,evet,hayir,,
934,934,100.0,evet,evet,ozyegin universitesi,330 tl
935,935,100.0,evet,hayir,,
936,936,100.0,hayir,hayir,,
937,937,100.0,evet,hayir,,
938,938,100.0,evet,hayir,,
939,939,100.0,hayir,hayir,,
940,940,100.0,evet,hayir,,
941,941,100.0,evet,hayir,,
942,942,100.0,evet,hayir,,
943,943,100.0,evet,hayir,,
944,944,100.0,evet,hayir,,
945,945,100.0,evet,hayir,,
946,946,100.0,hayir,hayir,,
947,947,100.0,evet,evet,bilkent universitesi,560 tl
948,948,100.0,evet,hayir,,
949,949,100.0,evet,hayir,,
950,950,100.0,evet,hayir,,
951,951,100.0,evet,evet,"kendi universitemden, giris bursu+1. oldugum yarismadan.","nakit burslar 700tl, nakde cevrilen yemek ve yol burslariyla 1160"
952,952,100.0,evet,hayir,,
953,953,100.0,evet,evet,tubitak,750
954,954,100.0,evet,hayir,,
955,955,100.0,evet,hayir,,
956,956,100.0,evet,hayir,,
957,957,100.0,evet,evet,kredi yurtlar kurumu,330 tl
958,958,100.0,evet,evet,yeditepe universitesi,500
959,959,100.0,evet,hayir,yeditepe universitesi,ustun basari bursu - 750 tl
960,960,100.0,evet,hayir,,
961,961,100.0,hayir,hayir,,
962,962,100.0,evet,hayir,,
963,963,100.0,evet,hayir,,
964,964,100.0,evet,hayir,,
965,965,100.0,hayir,hayir,,
966,966,100.0,evet,hayir,,
967,967,100.0,evet,hayir,,
968,968,100.0,evet,hayir,,
969,969,100.0,evet,hayir,,
970,970,100.0,evet,hayir,,
971,971,100.0,hayir,hayir,,
972,972,100.0,hayir,hayir,,
973,973,100.0,evet,hayir,,
974,974,100.0,evet,hayir,,
975,975,100.0,evet,hayir,,
976,976,100.0,evet,hayir,,
977,977,100.0,evet,hayir,,
978,978,100.0,evet,hayir,,
979,979,100.0,hayir,hayir,,
980,980,100.0,evet,evet,yeditepe universitesi,250 tl
981,981,100.0,evet,hayir,,
982,982,100.0,evet,hayir,,
983,983,100.0,evet,hayir,,
984,984,100.0,hayir,hayir,,
985,985,100.0,evet,hayir,,
986,986,100.0,evet,evet,fatih sultan mehmet vakif universitesi ustun akademik basari bursu,300
987,987,100.0,evet,hayir,,
988,988,100.0,evet,hayir,,
989,989,100.0,evet,evet,ihsan dogramaci bilkent universitesi,560 tl
990,990,100.0,evet,hayir,,
991,991,100.0,evet,evet,adana ticaret odasi,100 tl
992,992,100.0,hayir,hayir,,
993,993,100.0,evet,evet,ihsan dogramaci vakfi,560
994,994,100.0,evet,hayir,,
995,995,100.0,hayir,hayir,,
996,996,100.0,hayir,hayir,,
997,997,100.0,evet,evet,cankaya universitesi basari bursu,535
998,998,100.0,evet,hayir,,
999,999,100.0,evet,hayir,,
1000,1000,100.0,evet,hayir,,
1001,1001,100.0,evet,hayir,,
1002,1002,100.0,evet,hayir,,
1003,1003,100.0,hayir,hayir,,
1004,1004,100.0,evet,evet,cankaya universitesinden,aylik 200 tl
1005,1005,100.0,evet,hayir,,
1006,1006,100.0,evet,hayir,,
1007,1007,100.0,evet,hayir,,
1008,1008,100.0,evet,hayir,,
1009,1009,100.0,evet,hayir,,
1010,1010,100.0,evet,hayir,,
1011,1011,100.0,hayir,hayir,,
1012,1012,100.0,evet,hayir,,
1013,1013,100.0,hayir,hayir,,
1014,1014,100.0,evet,hayir,,
1015,1015,100.0,evet,evet,kastamonu genc calisma grubu,200 tl/ay
1016,1016,100.0,evet,hayir,,
1017,1017,100.0,evet,hayir,,
1018,1018,100.0,hayir,hayir,,
1019,1019,100.0,evet,hayir,,
1020,1020,100.0,evet,hayir,,
1021,1021,100.0,evet,hayir,,
1022,1022,100.0,evet,hayir,,
1023,1023,100.0,evet,hayir,,
1024,1024,100.0,evet,hayir,,
1025,1025,100.0,evet,hayir,,
1026,1026,100.0,evet,evet,murat sahsuvaroglu,150 tl
1027,1027,100.0,evet,hayir,,
1028,1028,100.0,evet,hayir,,
1029,1029,100.0,evet,hayir,,
1030,1030,100.0,hayir,hayir,,
1031,1031,100.0,evet,hayir,,
1032,1032,100.0,evet,hayir,,
1033,1033,100.0,evet,hayir,,
1034,1034,100.0,evet,hayir,,
1035,1035,100.0,evet,hayir,,
1036,1036,100.0,evet,hayir,,
1037,1037,100.0,evet,evet,tobb ekonomi ve teknoloji universitesinden basari bursu aliyorum.,700 tl
1038,1038,100.0,evet,hayir,,
1039,1039,100.0,evet,hayir,,
1040,1040,100.0,evet,hayir,,
1041,1041,100.0,evet,hayir,,
1042,1042,100.0,hayir,hayir,,
1043,1043,100.0,evet,hayir,,
1044,1044,100.0,evet,hayir,,
1045,1045,100.0,evet,hayir,,
1046,1046,100.0,evet,hayir,,
1047,1047,100.0,evet,hayir,,
1048,1048,100.0,evet,hayir,,
1049,1049,100.0,hayir,hayir,,
1050,1050,100.0,evet,hayir,,
1051,1051,100.0,evet,hayir,,
1052,1052,100.0,hayir,hayir,,
1053,1053,100.0,hayir,hayir,,
1054,1054,100.0,evet,hayir,,
1055,1055,100.0,evet,hayir,,
1056,1056,100.0,evet,hayir,,
1057,1057,100.0,evet,hayir,,
1058,1058,100.0,evet,hayir,,
1059,1059,100.0,evet,hayir,,
1060,1060,100.0,evet,hayir,,
1061,1061,100.0,evet,hayir,,
1062,1062,100.0,evet,hayir,,
1063,1063,100.0,evet,hayir,,
1064,1064,100.0,hayir,hayir,,
1065,1065,100.0,evet,hayir,,
1066,1066,100.0,evet,hayir,,
1067,1067,100.0,evet,hayir,,
1068,1068,100.0,evet,hayir,,
1069,1069,100.0,hayir,hayir,,
1070,1070,100.0,evet,hayir,,
1071,1071,100.0,evet,evet,tubitak,750
1072,1072,100.0,hayir,hayir,,
1073,1073,100.0,evet,hayir,,
1074,1074,100.0,evet,hayir,,
1075,1075,100.0,evet,hayir,,
1076,1076,100.0,evet,hayir,,
1077,1077,100.0,evet,hayir,,
1078,1078,100.0,hayir,hayir,,
1079,1079,100.0,evet,hayir,,
1080,1080,100.0,hayir,hayir,,
1081,1081,100.0,evet,evet,tubitak,1500
1082,1082,100.0,evet,hayir,,
1083,1083,100.0,evet,hayir,,
1084,1084,100.0,evet,hayir,,
1085,1085,100.0,evet,hayir,,
1086,1086,100.0,evet,hayir,,
1087,1087,100.0,evet,hayir,,
1088,1088,100.0,evet,hayir,,
1089,1089,100.0,evet,hayir,,
1090,1090,100.0,evet,hayir,,
1091,1091,100.0,evet,evet,universiteden,750
1092,1092,100.0,evet,hayir,,
1093,1093,100.0,evet,evet,okuldan aldigim anadolu bursiyerleri bursu yine okulun araci oldugu lc waikiki bursu,"600 okul,200 lcw"
1094,1094,100.0,evet,hayir,,
1095,1095,100.0,hayir,hayir,,
1096,1096,100.0,evet,hayir,,
1097,1097,100.0,evet,hayir,,
1098,1098,100.0,hayir,hayir,,
1099,1099,100.0,evet,hayir,,
1100,1100,100.0,evet,hayir,,
1101,1101,100.0,evet,hayir,,
1102,1102,100.0,evet,hayir,,
1103,1103,100.0,hayir,hayir,,
1104,1104,100.0,evet,hayir,,
1105,1105,100.0,evet,hayir,,
1106,1106,100.0,evet,hayir,,
1107,1107,100.0,evet,hayir,,
1108,1108,100.0,evet,hayir,,
1109,1109,100.0,evet,hayir,,
1110,1110,100.0,evet,hayir,,
1111,1111,100.0,evet,hayir,,
1112,1112,100.0,evet,hayir,,
1113,1113,100.0,evet,hayir,,
1114,1114,100.0,hayir,hayir,,
1115,1115,100.0,hayir,hayir,,
1116,1116,100.0,hayir,hayir,,
1117,1117,100.0,evet,evet,kyk,330
1118,1118,100.0,evet,hayir,,
1119,1119,100.0,evet,hayir,,
1120,1120,100.0,evet,hayir,,
1121,1121,100.0,evet,hayir,,
1122,1122,100.0,evet,evet,tobb ekonomi ve teknoloji universitesi,2000
1123,1123,100.0,hayir,hayir,,
1124,1124,100.0,evet,hayir,,
1125,1125,100.0,evet,hayir,,
1126,1126,100.0,evet,hayir,,
1127,1127,100.0,evet,hayir,,
1128,1128,100.0,evet,hayir,,
1129,1129,100.0,hayir,hayir,,
1130,1130,100.0,evet,hayir,,
1131,1131,100.0,hayir,hayir,,
1132,1132,100.0,evet,hayir,,
1133,1133,100.0,evet,hayir,,
1134,1134,100.0,evet,hayir,,
1135,1135,100.0,evet,hayir,,
1136,1136,100.0,evet,hayir,,
1137,1137,100.0,evet,hayir,,
1138,1138,100.0,evet,hayir,,
1139,1139,100.0,evet,hayir,,
1140,1140,100.0,evet,hayir,,
1141,1141,100.0,hayir,hayir,,
1142,1142,100.0,evet,hayir,,
1143,1143,100.0,hayir,hayir,,
1144,1144,100.0,evet,hayir,,
1145,1145,100.0,evet,hayir,,
1146,1146,100.0,hayir,hayir,,
1147,1147,100.0,evet,hayir,,
1148,1148,100.0,evet,hayir,,
1149,1149,100.0,evet,hayir,,
1150,1150,100.0,evet,hayir,,
1151,1151,100.0,evet,hayir,,
1152,1152,100.0,evet,hayir,,
1153,1153,100.0,hayir,hayir,,
1154,1154,100.0,evet,evet,kyk,330
1155,1155,100.0,evet,hayir,,
1156,1156,100.0,evet,hayir,,
1157,1157,100.0,hayir,hayir,,
1158,1158,100.0,evet,hayir,,
1159,1159,100.0,evet,hayir,,
1160,1160,100.0,evet,hayir,,
1161,1161,100.0,hayir,hayir,,
1162,1162,100.0,evet,hayir,,
1163,1163,100.0,evet,hayir,,
1164,1164,100.0,evet,hayir,,
1165,1165,100.0,evet,hayir,,
1166,1166,100.0,evet,hayir,,
1167,1167,100.0,evet,hayir,,
1168,1168,100.0,evet,hayir,,
1169,1169,100.0,evet,hayir,,
1170,1170,100.0,evet,hayir,,
1171,1171,100.0,evet,hayir,,
1172,1172,100.0,evet,hayir,,
1173,1173,100.0,evet,hayir,,
1174,1174,100.0,evet,evet,tareksav egitim kultur ve saglik vakfi,150
1175,1175,100.0,evet,hayir,,
1176,1176,100.0,evet,hayir,,
1177,1177,100.0,hayir,hayir,,
1178,1178,100.0,evet,hayir,,
1179,1179,100.0,hayir,hayir,,
1180,1180,100.0,hayir,hayir,,
1181,1181,100.0,evet,hayir,,
1182,1182,100.0,evet,hayir,,
1183,1183,100.0,evet,hayir,,
1184,1184,100.0,evet,evet,okuldan,2000
1185,1185,100.0,evet,evet,ozyegin universitesi burslu oldugum icin,620
1186,1186,100.0,evet,hayir,,
1187,1187,100.0,evet,hayir,,
1188,1188,100.0,evet,hayir,,
1189,1189,100.0,evet,hayir,,
1190,1190,100.0,evet,hayir,,
1191,1191,100.0,evet,hayir,,
1192,1192,100.0,evet,hayir,,
1193,1193,100.0,evet,hayir,,
1194,1194,100.0,evet,hayir,,
1195,1195,100.0,hayir,hayir,,
1196,1196,100.0,hayir,hayir,,
1197,1197,100.0,hayir,hayir,,
1198,1198,100.0,evet,hayir,,
1199,1199,100.0,hayir,hayir,,
1200,1200,100.0,evet,evet,konyalilar vakfi,175
1201,1201,100.0,evet,hayir,,
1202,1202,100.0,evet,hayir,,
1203,1203,100.0,hayir,hayir,,
1204,1204,100.0,hayir,hayir,,
1205,1205,100.0,evet,hayir,,
1206,1206,100.0,evet,hayir,,
1207,1207,100.0,evet,hayir,,
1208,1208,100.0,evet,hayir,,
1209,1209,100.0,evet,hayir,,
1210,1210,100.0,evet,hayir,,
1211,1211,100.0,evet,hayir,,
1212,1212,100.0,evet,hayir,,
1213,1213,100.0,evet,evet,kredi yurtlar kurumu,400
1214,1214,100.0,evet,hayir,,
1215,1215,100.0,evet,hayir,,
1216,1216,100.0,evet,evet,zorlu vakfi,325
1217,1217,100.0,evet,hayir,,
1218,1218,100.0,evet,hayir,,
1219,1219,100.0,evet,hayir,,
1220,1220,100.0,evet,hayir,,
1221,1221,100.0,evet,hayir,,
1222,1222,100.0,evet,hayir,,
1223,1223,100.0,evet,evet,kyk,400
1224,1224,100.0,evet,hayir,,
1225,1225,100.0,evet,hayir,,
1226,1226,100.0,evet,evet,koc universitesi ,570
1227,1227,100.0,evet,evet,kredi yurtlar kurumu,1200
1228,1228,100.0,evet,evet,tubitak,1750
1229,1229,100.0,evet,hayir,,
1230,1230,100.0,evet,evet,sabanci universitesi aylik nakit ihyiyac yardimi,300
1231,1231,100.0,evet,hayir,,
1232,1232,100.0,evet,hayir,,
1233,1233,100.0,evet,hayir,,
1234,1234,100.0,evet,evet,sabanci universitesi,500
1235,1235,100.0,evet,evet,universiteden,400
1236,1236,100.0,evet,hayir,,
1237,1237,100.0,evet,hayir,,
1238,1238,100.0,evet,evet,ihsan dogramaci bilkent universitesi,610
1239,1239,100.0,evet,hayir,,
1240,1240,100.0,evet,hayir,,
1241,1241,100.0,evet,hayir,,
1242,1242,100.0,evet,hayir,,
1243,1243,100.0,evet,hayir,,
1244,1244,100.0,evet,hayir,,
1245,1245,100.0,evet,evet,kredi yurtlar kurumu,400
1246,1246,100.0,evet,hayir,,
1247,1247,100.0,evet,evet,okulum ve eskisehire ticaret odasi,750
1248,1248,100.0,evet,hayir,,
1249,1249,100.0,evet,hayir,,
1250,1250,100.0,evet,hayir,,
1251,1251,100.0,evet,hayir,,
1252,1252,100.0,evet,evet,sadik abalioglu vakfi,275
1253,1253,100.0,evet,hayir,,
1254,1254,100.0,evet,hayir,,
1255,1255,100.0,evet,hayir,,
1256,1256,100.0,evet,hayir,,
1257,1257,100.0,evet,hayir,,
1258,1258,100.0,evet,hayir,,
1259,1259,100.0,evet,evet,kredi ve yurtlar kurumu,400
1260,1260,100.0,evet,evet,kyk,400
1261,1261,100.0,evet,hayir,,
1262,1262,100.0,evet,hayir,,
1263,1263,100.0,evet,evet,bilkent universitesi,610
1264,1264,100.0,evet,evet,koc universitesi,600
1265,1265,100.0,evet,evet,kyk,400
1266,1266,100.0,evet,evet,koc universitesi,620
1267,1267,100.0,evet,hayir,,
1268,1268,100.0,evet,hayir,,
1269,1269,100.0,evet,hayir,,
1270,1270,100.0,evet,evet,koc universitesi (semahat-arsel ustun basari bursu),600
1271,1271,100.0,evet,hayir,,
1272,1272,100.0,evet,hayir,,
1273,1273,100.0,evet,hayir,,
1274,1274,100.0,evet,evet,koc universitesi ,520
1275,1275,100.0,evet,evet,ozyegin universitesi ,460
1276,1276,100.0,evet,hayir,,
1277,1277,100.0,evet,hayir,,
1278,1278,100.0,evet,hayir,,
1279,1279,100.0,evet,hayir,,
1280,1280,100.0,evet,evet,koc universitesi,300
1281,1281,100.0,evet,evet,kredi ve yurtlar kurumu,400
1282,1282,100.0,evet,evet,bilkent universitesi,610
1283,1283,100.0,evet,hayir,,
1284,1284,100.0,evet,evet,devlet,400
1285,1285,100.0,evet,evet,okuluma tam burslu olarak giris yaptigim icin okulumdan basari bursu aliyorum,500
1286,1286,100.0,evet,hayir,,
1287,1287,100.0,evet,hayir,,
1288,1288,100.0,evet,hayir,,
1289,1289,100.0,evet,hayir,,
1290,1290,100.0,evet,hayir,,
1291,1291,100.0,evet,evet,kyk,400
1292,1292,100.0,evet,hayir,,
1293,1293,100.0,evet,hayir,,
1294,1294,100.0,evet,hayir,,
1295,1295,100.0,evet,hayir,,
1296,1296,100.0,evet,evet,yuksek ogrenim kredi ve yurtlar kurumu ,400
1297,1297,100.0,evet,hayir,,
1298,1298,100.0,evet,hayir,,
1299,1299,100.0,evet,hayir,,
1300,1300,100.0,evet,hayir,,
1301,1301,100.0,evet,hayir,,
1302,1302,100.0,evet,evet,ozyegin universitesi,500
1303,1303,100.0,evet,hayir,,
1304,1304,100.0,evet,evet,kendi okulumdan,500
1305,1305,100.0,evet,evet,koc universitesi,600
1306,1306,100.0,evet,evet,devlet,400
1307,1307,100.0,evet,evet,sirket,200
1308,1308,100.0,evet,hayir,,
1309,1309,100.0,evet,evet,kyk,400
1310,1310,100.0,evet,hayir,,
1311,1311,100.0,evet,evet,kyk,400
1312,1312,100.0,evet,evet,bilkent universitesi %100 kapsamli burslu,610
1313,1313,100.0,evet,hayir,,
1314,1314,100.0,evet,hayir,,
1315,1315,100.0,evet,evet,koc universitesi,600
1316,1316,100.0,evet,hayir,,
1317,1317,100.0,evet,evet,kyk,400
1318,1318,100.0,evet,hayir,,
1319,1319,100.0,evet,hayir,,
1320,1320,100.0,evet,evet,okuldan,515
1321,1321,100.0,evet,hayir,,
1322,1322,100.0,evet,hayir,,
1323,1323,100.0,evet,hayir,,
1324,1324,100.0,evet,hayir,,
1325,1325,100.0,evet,hayir,,
1326,1326,100.0,evet,hayir,,
1327,1327,100.0,evet,hayir,,
1328,1328,100.0,evet,evet,turk egitim vakfi (tev),1100
1329,1329,100.0,evet,hayir,,
1330,1330,100.0,evet,hayir,,
1331,1331,100.0,evet,evet,ozyegin universitesi- osym basari bursu,560
1332,1332,100.0,evet,hayir,,
1333,1333,100.0,evet,evet,kredi yurtlar kurumu,400
1334,1334,100.0,evet,evet,kredi yurtlar kurumu,400
1335,1335,100.0,evet,hayir,,
1336,1336,100.0,evet,hayir,,
1337,1337,100.0,evet,hayir,,
1338,1338,100.0,evet,hayir,,
1339,1339,100.0,evet,evet,koc universitesi,600
1340,1340,100.0,evet,hayir,,
1341,1341,100.0,evet,hayir,,
1342,1342,100.0,evet,hayir,,
1343,1343,100.0,evet,evet,izmir ekonomi universitesi,820
1344,1344,100.0,evet,evet,koc universitesi,600
1345,1345,100.0,evet,hayir,,
1346,1346,100.0,evet,hayir,,
1347,1347,100.0,evet,hayir,,
1348,1348,100.0,evet,hayir,,
1349,1349,100.0,evet,hayir,,
1350,1350,100.0,evet,hayir,,
1351,1351,100.0,evet,hayir,,
1352,1352,100.0,evet,evet,kredi yurtlar kurumu,400
1353,1353,100.0,evet,hayir,,
1354,1354,100.0,evet,evet,kredi ve yurtlar kurumu,400
1355,1355,100.0,evet,hayir,,
1356,1356,100.0,evet,hayir,,
1357,1357,100.0,evet,hayir,,
1358,1358,100.0,evet,hayir,,
1359,1359,100.0,evet,hayir,,
1360,1360,100.0,evet,evet,ozyegin universitesi,815
1361,1361,100.0,evet,hayir,,
1362,1362,100.0,evet,hayir,,
1363,1363,100.0,evet,hayir,,
1364,1364,100.0,evet,hayir,,
1365,1365,100.0,evet,evet,kredi ve yurtlar kurumu,400
