index1,index2,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
707,707,100.0,1,0,Null,Null
708,708,100.0,1,0,Null,Null
709,709,100.0,1,0,Null,Null
710,710,100.0,0,0,Null,Null
711,711,100.0,1,0,Null,Null
712,712,100.0,1,0,Null,Null
713,713,100.0,1,1,kyk,330
714,714,100.0,1,0,Null,Null
715,715,100.0,1,0,Null,Null
716,716,100.0,1,0,Null,Null
717,717,100.0,1,1,fatih universitesi akademik basari bursu 1 donemlik,250
718,718,100.0,1,1,kyk,300
719,719,100.0,1,0,Null,Null
720,720,100.0,1,0,Null,Null
721,721,100.0,1,0,Null,Null
722,722,100.0,1,0,Null,Null
723,723,100.0,1,0,Null,Null
724,724,100.0,0,0,Null,Null
725,725,100.0,1,1,celik ihracatcilari birligi,350
726,726,100.0,1,0,Null,Null
727,727,100.0,1,0,Null,Null
728,728,100.0,1,1,tobb ekonomi ve teknoloji universitesi,400
729,729,100.0,1,0,Null,Null
730,730,100.0,1,0,Null,Null
731,731,100.0,0,0,Null,Null
732,732,100.0,1,1,ataturkcu dusunce dernegi bornova subesi - haziran ayinda sonlanacak.,150
733,733,100.0,1,0,Null,Null
734,734,100.0,1,0,Null,Null
735,735,100.0,0,0,Null,Null
736,736,100.0,1,0,Null,Null
737,737,100.0,1,0,Null,Null
738,738,100.0,1,0,Null,Null
739,739,100.0,1,0,Null,Null
740,740,100.0,1,0,Null,Null
741,741,100.0,1,0,Null,Null
742,742,100.0,0,0,Null,Null
743,743,100.0,1,0,Null,Null
744,744,100.0,1,0,Null,Null
745,745,100.0,1,0,Null,Null
746,746,100.0,1,0,Null,Null
747,747,100.0,1,1,amasya vakfi,100
748,748,100.0,1,1,ito,300
749,749,100.0,1,1,ozyegin universitesi,300
750,750,100.0,1,0,Null,Null
751,751,100.0,1,0,Null,Null
752,752,100.0,1,0,Null,Null
753,753,100.0,0,0,Null,Null
754,754,100.0,0,0,Null,Null
755,755,100.0,1,1,kyk,350
756,756,100.0,1,0,Null,Null
757,757,100.0,1,1,koc universitesi,600
758,758,100.0,1,0,Null,Null
759,759,100.0,1,0,Null,Null
760,760,100.0,1,0,Null,Null
761,761,100.0,1,0,Null,Null
762,762,100.0,1,0,Null,Null
763,763,100.0,1,0,Null,Null
764,764,100.0,1,0,Null,Null
765,765,100.0,1,1,bilkent universitesi,590
766,766,100.0,1,0,Null,Null
767,767,100.0,1,0,Null,Null
768,768,100.0,1,0,Null,Null
769,769,100.0,1,0,Null,Null
770,770,100.0,1,0,Null,Null
771,771,100.0,1,0,Null,Null
772,772,100.0,1,0,Null,Null
773,773,100.0,1,0,Null,Null
774,774,100.0,1,1,tobb ekonomi ve teknoloji universitesi yasam katki payi,1000
775,775,100.0,1,0,Null,Null
776,776,100.0,1,0,Null,Null
777,777,100.0,1,0,Null,Null
778,778,100.0,1,0,Null,Null
779,779,100.0,1,0,Null,Null
780,780,100.0,1,0,Null,Null
781,781,100.0,1,0,Null,Null
782,782,100.0,0,0,Null,Null
783,783,100.0,1,0,Null,Null
784,784,100.0,1,0,Null,Null
785,785,100.0,1,0,Null,Null
786,786,100.0,0,0,Null,Null
787,787,100.0,1,0,Null,Null
788,788,100.0,1,0,Null,Null
789,789,100.0,1,0,Null,Null
790,790,100.0,1,1,istek vakfi,300
791,791,100.0,1,0,Null,Null
792,792,100.0,1,0,Null,Null
793,793,100.0,1,1,bilkent universitesi,490
794,794,100.0,0,0,Null,Null
795,795,100.0,0,0,Null,Null
796,796,100.0,1,1,ihsan dogramaci bilkent universitesi,490
797,797,100.0,1,0,Null,Null
798,798,100.0,1,0,Null,Null
799,799,100.0,1,0,Null,Null
800,800,100.0,0,0,Null,Null
801,801,100.0,0,0,Null,Null
802,802,100.0,1,0,Null,Null
803,803,100.0,1,0,Null,Null
804,804,100.0,1,0,Null,Null
805,805,100.0,1,0,Null,Null
806,806,100.0,1,0,Null,Null
807,807,100.0,1,1,basbakanlik bursu-tev ustun basari bursu,1990
808,808,100.0,1,0,Null,Null
809,809,100.0,1,0,Null,Null
810,810,100.0,0,0,Null,Null
811,811,100.0,1,1,koc universitesi,475
812,812,100.0,1,0,Null,Null
813,813,100.0,1,1,bilkent universitekapsamli burs programi,560
814,814,100.0,1,1,koc universitesinden,600
815,815,100.0,1,1,mado,150
816,816,100.0,1,0,Null,Null
817,817,100.0,0,0,Null,Null
818,818,100.0,1,1,koc universitesi,600
819,819,100.0,1,0,Null,Null
820,820,100.0,1,0,Null,Null
821,821,100.0,1,0,Null,Null
822,822,100.0,1,0,Null,Null
823,823,100.0,1,0,Null,Null
824,824,100.0,1,0,Null,Null
825,825,100.0,1,0,Null,Null
826,826,100.0,1,0,Null,Null
827,827,100.0,1,0,Null,Null
828,828,100.0,1,0,Null,Null
829,829,100.0,0,0,Null,Null
830,830,100.0,1,0,Null,Null
831,831,100.0,1,0,Null,Null
832,832,100.0,1,0,Null,Null
833,833,100.0,1,0,Null,Null
834,834,100.0,1,0,Null,Null
835,835,100.0,1,0,Null,Null
836,836,100.0,1,0,Null,Null
837,837,100.0,1,0,Null,Null
838,838,100.0,1,0,Null,Null
839,839,100.0,1,0,Null,Null
840,840,100.0,1,0,Null,Null
841,841,100.0,1,0,sabanci universitesi,400
842,842,100.0,1,0,Null,Null
843,843,100.0,1,0,Null,Null
844,844,100.0,1,0,Null,Null
845,845,100.0,1,0,Null,Null
846,846,100.0,1,0,Null,Null
847,847,100.0,0,0,Null,Null
848,848,100.0,1,0,Null,Null
849,849,100.0,1,0,Null,Null
850,850,100.0,1,0,Null,Null
851,851,100.0,1,0,Null,Null
852,852,100.0,1,0,Null,Null
853,853,100.0,1,0,Null,Null
854,854,100.0,1,1,ozyegin vakfi,300
855,855,100.0,1,1,universite,750
856,856,100.0,1,0,Null,Null
857,857,100.0,1,0,Null,Null
858,858,100.0,0,0,Null,Null
859,859,100.0,1,0,Null,Null
860,860,100.0,0,0,Null,Null
861,861,100.0,1,0,Null,Null
862,862,100.0,1,0,Null,Null
863,863,100.0,1,0,Null,Null
864,864,100.0,1,0,Null,Null
865,865,100.0,1,0,Null,Null
866,866,100.0,1,0,Null,Null
867,867,100.0,1,1,bursa gazeteciler cemiyeti,180
868,868,100.0,1,0,Null,Null
869,869,100.0,1,1,bahcesehir universitesi,500
870,870,100.0,1,0,Null,Null
871,871,100.0,1,0,Null,Null
872,872,100.0,1,0,Null,Null
873,873,100.0,0,0,Null,Null
874,874,100.0,1,0,Null,Null
875,875,100.0,1,0,Null,Null
876,876,100.0,1,0,Null,Null
877,877,100.0,1,0,Null,Null
878,878,100.0,1,0,Null,Null
879,879,100.0,1,0,Null,Null
880,880,100.0,1,0,Null,Null
881,881,100.0,1,1,ihsan dogramaci bilkent universitesi,560
882,882,100.0,1,0,Null,Null
883,883,100.0,1,0,Null,Null
884,884,100.0,0,0,Null,Null
885,885,100.0,1,0,Null,Null
886,886,100.0,1,0,Null,Null
887,887,100.0,1,0,Null,Null
888,888,100.0,1,0,Null,Null
889,889,100.0,0,0,Null,Null
890,890,100.0,0,0,Null,Null
891,891,100.0,0,0,Null,Null
892,892,100.0,0,0,Null,Null
893,893,100.0,1,0,Null,Null
894,894,100.0,1,0,Null,Null
895,895,100.0,0,0,Null,Null
896,896,100.0,1,0,Null,Null
897,897,100.0,1,0,Null,Null
898,898,100.0,1,0,Null,Null
899,899,100.0,1,0,Null,Null
900,900,100.0,1,0,Null,Null
901,901,100.0,1,0,Null,Null
902,902,100.0,1,0,Null,Null
903,903,100.0,1,0,Null,Null
904,904,100.0,1,0,Null,Null
905,905,100.0,1,0,Null,Null
906,906,100.0,1,1,galatasaray egitim vakfi bursu,300
907,907,100.0,1,0,Null,Null
908,908,100.0,1,0,Null,Null
909,909,100.0,1,0,yayma,Null
910,910,100.0,1,1,muratpasa belediyesi,150
911,911,100.0,1,0,Null,Null
912,912,100.0,1,0,Null,Null
913,913,100.0,0,0,Null,Null
914,914,100.0,1,0,Null,Null
915,915,100.0,1,0,Null,Null
916,916,100.0,1,0,Null,Null
917,917,100.0,1,0,Null,Null
918,918,100.0,1,0,Null,Null
919,919,100.0,1,0,Null,Null
920,920,100.0,1,0,Null,Null
921,921,100.0,1,0,Null,Null
922,922,100.0,1,0,Null,Null
923,923,100.0,1,1,bahcesehir universitesi,600
924,924,100.0,1,0,Null,Null
925,925,100.0,1,0,Null,Null
926,926,100.0,0,0,Null,Null
927,927,100.0,1,1,boydak egitim ve ogrenim vakfi,200
928,928,100.0,1,0,Null,Null
929,929,100.0,1,0,Null,Null
930,930,100.0,0,0,Null,Null
931,931,100.0,0,0,Null,Null
932,932,100.0,1,0,Null,Null
933,933,100.0,1,0,Null,Null
934,934,100.0,1,1,ozyegin universitesi,330
935,935,100.0,1,0,Null,Null
936,936,100.0,0,0,Null,Null
937,937,100.0,1,0,Null,Null
938,938,100.0,1,0,Null,Null
939,939,100.0,0,0,Null,Null
940,940,100.0,1,0,Null,Null
941,941,100.0,1,0,Null,Null
942,942,100.0,1,0,Null,Null
943,943,100.0,1,0,Null,Null
944,944,100.0,1,0,Null,Null
945,945,100.0,1,0,Null,Null
946,946,100.0,0,0,Null,Null
947,947,100.0,1,1,bilkent universitesi,560
948,948,100.0,1,0,Null,Null
949,949,100.0,1,0,Null,Null
950,950,100.0,1,0,Null,Null
951,951,100.0,1,1,"kendi universitemden, giris bursu+1. oldugum yarismadan.",1860
952,952,100.0,1,0,Null,Null
953,953,100.0,1,1,tubitak,750
954,954,100.0,1,0,Null,Null
955,955,100.0,1,0,Null,Null
956,956,100.0,1,0,Null,Null
957,957,100.0,1,1,kyk,330
958,958,100.0,1,1,yeditepe universitesi,500
959,959,100.0,1,0,yeditepe universitesi,750
960,960,100.0,1,0,Null,Null
961,961,100.0,0,0,Null,Null
962,962,100.0,1,0,Null,Null
963,963,100.0,1,0,Null,Null
964,964,100.0,1,0,Null,Null
965,965,100.0,0,0,Null,Null
966,966,100.0,1,0,Null,Null
967,967,100.0,1,0,Null,Null
968,968,100.0,1,0,Null,Null
969,969,100.0,1,0,Null,Null
970,970,100.0,1,0,Null,Null
971,971,100.0,0,0,Null,Null
972,972,100.0,0,0,Null,Null
973,973,100.0,1,0,Null,Null
974,974,100.0,1,0,Null,Null
975,975,100.0,1,0,Null,Null
976,976,100.0,1,0,Null,Null
977,977,100.0,1,0,Null,Null
978,978,100.0,1,0,Null,Null
979,979,100.0,0,0,Null,Null
980,980,100.0,1,1,yeditepe universitesi,250
981,981,100.0,1,0,Null,Null
982,982,100.0,1,0,Null,Null
983,983,100.0,1,0,Null,Null
984,984,100.0,0,0,Null,Null
985,985,100.0,1,0,Null,Null
986,986,100.0,1,1,fatih sultan mehmet vakif universitesi ustun akademik basari bursu,300
987,987,100.0,1,0,Null,Null
988,988,100.0,1,0,Null,Null
989,989,100.0,1,1,ihsan dogramaci bilkent universitesi,560
990,990,100.0,1,0,Null,Null
991,991,100.0,1,1,adana ticaret odasi,100
992,992,100.0,0,0,Null,Null
993,993,100.0,1,1,ihsan dogramaci vakfi,560
994,994,100.0,1,0,Null,Null
995,995,100.0,0,0,Null,Null
996,996,100.0,0,0,Null,Null
997,997,100.0,1,1,cankaya universitesi basari bursu,535
998,998,100.0,1,0,Null,Null
999,999,100.0,1,0,Null,Null
1000,1000,100.0,1,0,Null,Null
1001,1001,100.0,1,0,Null,Null
1002,1002,100.0,1,0,Null,Null
1003,1003,100.0,0,0,Null,Null
1004,1004,100.0,1,1,cankaya universitesinden,200
1005,1005,100.0,1,0,Null,Null
1006,1006,100.0,1,0,Null,Null
1007,1007,100.0,1,0,Null,Null
1008,1008,100.0,1,0,Null,Null
1009,1009,100.0,1,0,Null,Null
1010,1010,100.0,1,0,Null,Null
1011,1011,100.0,0,0,Null,Null
1012,1012,100.0,1,0,Null,Null
1013,1013,100.0,0,0,Null,Null
1014,1014,100.0,1,0,Null,Null
1015,1015,100.0,1,1,kastamonu genc calisma grubu,200
1016,1016,100.0,1,0,Null,Null
1017,1017,100.0,1,0,Null,Null
1018,1018,100.0,0,0,Null,Null
1019,1019,100.0,1,0,Null,Null
1020,1020,100.0,1,0,Null,Null
1021,1021,100.0,1,0,Null,Null
1022,1022,100.0,1,0,Null,Null
1023,1023,100.0,1,0,Null,Null
1024,1024,100.0,1,0,Null,Null
1025,1025,100.0,1,0,Null,Null
1026,1026,100.0,1,1,murat sahsuvaroglu,150
1027,1027,100.0,1,0,Null,Null
1028,1028,100.0,1,0,Null,Null
1029,1029,100.0,1,0,Null,Null
1030,1030,100.0,0,0,Null,Null
1031,1031,100.0,1,0,Null,Null
1032,1032,100.0,1,0,Null,Null
1033,1033,100.0,1,0,Null,Null
1034,1034,100.0,1,0,Null,Null
1035,1035,100.0,1,0,Null,Null
1036,1036,100.0,1,0,Null,Null
1037,1037,100.0,1,1,tobb ekonomi ve teknoloji universitesinden basari bursu aliyorum.,700
1038,1038,100.0,1,0,Null,Null
1039,1039,100.0,1,0,Null,Null
1040,1040,100.0,1,0,Null,Null
1041,1041,100.0,1,0,Null,Null
1042,1042,100.0,0,0,Null,Null
1043,1043,100.0,1,0,Null,Null
1044,1044,100.0,1,0,Null,Null
1045,1045,100.0,1,0,Null,Null
1046,1046,100.0,1,0,Null,Null
1047,1047,100.0,1,0,Null,Null
1048,1048,100.0,1,0,Null,Null
1049,1049,100.0,0,0,Null,Null
1050,1050,100.0,1,0,Null,Null
1051,1051,100.0,1,0,Null,Null
1052,1052,100.0,0,0,Null,Null
1053,1053,100.0,0,0,Null,Null
1054,1054,100.0,1,0,Null,Null
1055,1055,100.0,1,0,Null,Null
1056,1056,100.0,1,0,Null,Null
1057,1057,100.0,1,0,Null,Null
1058,1058,100.0,1,0,Null,Null
1059,1059,100.0,1,0,Null,Null
1060,1060,100.0,1,0,Null,Null
1061,1061,100.0,1,0,Null,Null
1062,1062,100.0,1,0,Null,Null
1063,1063,100.0,1,0,Null,Null
1064,1064,100.0,0,0,Null,Null
1065,1065,100.0,1,0,Null,Null
1066,1066,100.0,1,0,Null,Null
1067,1067,100.0,1,0,Null,Null
1068,1068,100.0,1,0,Null,Null
1069,1069,100.0,0,0,Null,Null
1070,1070,100.0,1,0,Null,Null
1071,1071,100.0,1,1,tubitak,750
1072,1072,100.0,0,0,Null,Null
1073,1073,100.0,1,0,Null,Null
1074,1074,100.0,1,0,Null,Null
1075,1075,100.0,1,0,Null,Null
1076,1076,100.0,1,0,Null,Null
1077,1077,100.0,1,0,Null,Null
1078,1078,100.0,0,0,Null,Null
1079,1079,100.0,1,0,Null,Null
1080,1080,100.0,0,0,Null,Null
1081,1081,100.0,1,1,tubitak,1500
1082,1082,100.0,1,0,Null,Null
1083,1083,100.0,1,0,Null,Null
1084,1084,100.0,1,0,Null,Null
1085,1085,100.0,1,0,Null,Null
1086,1086,100.0,1,0,Null,Null
1087,1087,100.0,1,0,Null,Null
1088,1088,100.0,1,0,Null,Null
1089,1089,100.0,1,0,Null,Null
1090,1090,100.0,1,0,Null,Null
1091,1091,100.0,1,1,universiteden,750
1092,1092,100.0,1,0,Null,Null
1093,1093,100.0,1,1,okuldan aldigim anadolu bursiyerleri bursu yine okulun araci oldugu lc waikiki bursu,800
1094,1094,100.0,1,0,Null,Null
1095,1095,100.0,0,0,Null,Null
1096,1096,100.0,1,0,Null,Null
1097,1097,100.0,1,0,Null,Null
1098,1098,100.0,0,0,Null,Null
1099,1099,100.0,1,0,Null,Null
1100,1100,100.0,1,0,Null,Null
1101,1101,100.0,1,0,Null,Null
1102,1102,100.0,1,0,Null,Null
1103,1103,100.0,0,0,Null,Null
1104,1104,100.0,1,0,Null,Null
1105,1105,100.0,1,0,Null,Null
1106,1106,100.0,1,0,Null,Null
1107,1107,100.0,1,0,Null,Null
1108,1108,100.0,1,0,Null,Null
1109,1109,100.0,1,0,Null,Null
1110,1110,100.0,1,0,Null,Null
1111,1111,100.0,1,0,Null,Null
1112,1112,100.0,1,0,Null,Null
1113,1113,100.0,1,0,Null,Null
1114,1114,100.0,0,0,Null,Null
1115,1115,100.0,0,0,Null,Null
1116,1116,100.0,0,0,Null,Null
1117,1117,100.0,1,1,kyk,330
1118,1118,100.0,1,0,Null,Null
1119,1119,100.0,1,0,Null,Null
1120,1120,100.0,1,0,Null,Null
1121,1121,100.0,1,0,Null,Null
1122,1122,100.0,1,1,tobb ekonomi ve teknoloji universitesi,2000
1123,1123,100.0,0,0,Null,Null
1124,1124,100.0,1,0,Null,Null
1125,1125,100.0,1,0,Null,Null
1126,1126,100.0,1,0,Null,Null
1127,1127,100.0,1,0,Null,Null
1128,1128,100.0,1,0,Null,Null
1129,1129,100.0,0,0,Null,Null
1130,1130,100.0,1,0,Null,Null
1131,1131,100.0,0,0,Null,Null
1132,1132,100.0,1,0,Null,Null
1133,1133,100.0,1,0,Null,Null
1134,1134,100.0,1,0,Null,Null
1135,1135,100.0,1,0,Null,Null
1136,1136,100.0,1,0,Null,Null
1137,1137,100.0,1,0,Null,Null
1138,1138,100.0,1,0,Null,Null
1139,1139,100.0,1,0,Null,Null
1140,1140,100.0,1,0,Null,Null
1141,1141,100.0,0,0,Null,Null
1142,1142,100.0,1,0,Null,Null
1143,1143,100.0,0,0,Null,Null
1144,1144,100.0,1,0,Null,Null
1145,1145,100.0,1,0,Null,Null
1146,1146,100.0,0,0,Null,Null
1147,1147,100.0,1,0,Null,Null
1148,1148,100.0,1,0,Null,Null
1149,1149,100.0,1,0,Null,Null
1150,1150,100.0,1,0,Null,Null
1151,1151,100.0,1,0,Null,Null
1152,1152,100.0,1,0,Null,Null
1153,1153,100.0,0,0,Null,Null
1154,1154,100.0,1,1,kyk,330
1155,1155,100.0,1,0,Null,Null
1156,1156,100.0,1,0,Null,Null
1157,1157,100.0,0,0,Null,Null
1158,1158,100.0,1,0,Null,Null
1159,1159,100.0,1,0,Null,Null
1160,1160,100.0,1,0,Null,Null
1161,1161,100.0,0,0,Null,Null
1162,1162,100.0,1,0,Null,Null
1163,1163,100.0,1,0,Null,Null
1164,1164,100.0,1,0,Null,Null
1165,1165,100.0,1,0,Null,Null
1166,1166,100.0,1,0,Null,Null
1167,1167,100.0,1,0,Null,Null
1168,1168,100.0,1,0,Null,Null
1169,1169,100.0,1,0,Null,Null
1170,1170,100.0,1,0,Null,Null
1171,1171,100.0,1,0,Null,Null
1172,1172,100.0,1,0,Null,Null
1173,1173,100.0,1,0,Null,Null
1174,1174,100.0,1,1,tareksav egitim kultur ve saglik vakfi,150
1175,1175,100.0,1,0,Null,Null
1176,1176,100.0,1,0,Null,Null
1177,1177,100.0,0,0,Null,Null
1178,1178,100.0,1,0,Null,Null
1179,1179,100.0,0,0,Null,Null
1180,1180,100.0,0,0,Null,Null
1181,1181,100.0,1,0,Null,Null
1182,1182,100.0,1,0,Null,Null
1183,1183,100.0,1,0,Null,Null
1184,1184,100.0,1,1,okuldan,2000
1185,1185,100.0,1,1,ozyegin universitesi burslu oldugum icin,620
1186,1186,100.0,1,0,Null,Null
1187,1187,100.0,1,0,Null,Null
1188,1188,100.0,1,0,Null,Null
1189,1189,100.0,1,0,Null,Null
1190,1190,100.0,1,0,Null,Null
1191,1191,100.0,1,0,Null,Null
1192,1192,100.0,1,0,Null,Null
1193,1193,100.0,1,0,Null,Null
1194,1194,100.0,1,0,Null,Null
1195,1195,100.0,0,0,Null,Null
1196,1196,100.0,0,0,Null,Null
1197,1197,100.0,0,0,Null,Null
1198,1198,100.0,1,0,Null,Null
1199,1199,100.0,0,0,Null,Null
1200,1200,100.0,1,1,konyalilar vakfi,175
1201,1201,100.0,1,0,Null,Null
1202,1202,100.0,1,0,Null,Null
1203,1203,100.0,0,0,Null,Null
1204,1204,100.0,0,0,Null,Null
1205,1205,100.0,1,0,Null,Null
1206,1206,100.0,1,0,Null,Null
1207,1207,100.0,1,0,Null,Null
1208,1208,100.0,1,0,Null,Null
1209,1209,100.0,1,0,Null,Null
1210,1210,100.0,1,0,Null,Null
1211,1211,100.0,1,0,Null,Null
1212,1212,100.0,1,0,Null,Null
1213,1213,100.0,1,1,kyk,400
1214,1214,100.0,1,0,Null,Null
1215,1215,100.0,1,0,Null,Null
1216,1216,100.0,1,1,zorlu vakfi,325
1217,1217,100.0,1,0,Null,Null
1218,1218,100.0,1,0,Null,Null
1219,1219,100.0,1,0,Null,Null
1220,1220,100.0,1,0,Null,Null
1221,1221,100.0,1,0,Null,Null
1222,1222,100.0,1,0,Null,Null
1223,1223,100.0,1,1,kyk,400
1224,1224,100.0,1,0,Null,Null
1225,1225,100.0,1,0,Null,Null
1226,1226,100.0,1,1,koc universitesi ,570
1227,1227,100.0,1,1,kyk,1200
1228,1228,100.0,1,1,tubitak,1750
1229,1229,100.0,1,0,Null,Null
1230,1230,100.0,1,1,sabanci universitesi aylik nakit ihyiyac yardimi,300
1231,1231,100.0,1,0,Null,Null
1232,1232,100.0,1,0,Null,Null
1233,1233,100.0,1,0,Null,Null
1234,1234,100.0,1,1,sabanci universitesi,500
1235,1235,100.0,1,1,universiteden,400
1236,1236,100.0,1,0,Null,Null
1237,1237,100.0,1,0,Null,Null
1238,1238,100.0,1,1,ihsan dogramaci bilkent universitesi,610
1239,1239,100.0,1,0,Null,Null
1240,1240,100.0,1,0,Null,Null
1241,1241,100.0,1,0,Null,Null
1242,1242,100.0,1,0,Null,Null
1243,1243,100.0,1,0,Null,Null
1244,1244,100.0,1,0,Null,Null
1245,1245,100.0,1,1,kyk,400
1246,1246,100.0,1,0,Null,Null
1247,1247,100.0,1,1,okulum ve eskisehire ticaret odasi,750
1248,1248,100.0,1,0,Null,Null
1249,1249,100.0,1,0,Null,Null
1250,1250,100.0,1,0,Null,Null
1251,1251,100.0,1,0,Null,Null
1252,1252,100.0,1,1,sadik abalioglu vakfi,275
1253,1253,100.0,1,0,Null,Null
1254,1254,100.0,1,0,Null,Null
1255,1255,100.0,1,0,Null,Null
1256,1256,100.0,1,0,Null,Null
1257,1257,100.0,1,0,Null,Null
1258,1258,100.0,1,0,Null,Null
1259,1259,100.0,1,1,kyk,400
1260,1260,100.0,1,1,kyk,400
1261,1261,100.0,1,0,Null,Null
1262,1262,100.0,1,0,Null,Null
1263,1263,100.0,1,1,bilkent universitesi,610
1264,1264,100.0,1,1,koc universitesi,600
1265,1265,100.0,1,1,kyk,400
1266,1266,100.0,1,1,koc universitesi,620
1267,1267,100.0,1,0,Null,Null
1268,1268,100.0,1,0,Null,Null
1269,1269,100.0,1,0,Null,Null
1270,1270,100.0,1,1,koc universitesi (semahat-arsel ustun basari bursu),600
1271,1271,100.0,1,0,Null,Null
1272,1272,100.0,1,0,Null,Null
1273,1273,100.0,1,0,Null,Null
1274,1274,100.0,1,1,koc universitesi ,520
1275,1275,100.0,1,1,ozyegin universitesi ,460
1276,1276,100.0,1,0,Null,Null
1277,1277,100.0,1,0,Null,Null
1278,1278,100.0,1,0,Null,Null
1279,1279,100.0,1,0,Null,Null
1280,1280,100.0,1,1,koc universitesi,300
1281,1281,100.0,1,1,kyk,400
1282,1282,100.0,1,1,bilkent universitesi,610
1283,1283,100.0,1,0,Null,Null
1284,1284,100.0,1,1,devlet,400
1285,1285,100.0,1,1,okuluma tam burslu olarak giris yaptigim icin okulumdan basari bursu aliyorum,500
1286,1286,100.0,1,0,Null,Null
1287,1287,100.0,1,0,Null,Null
1288,1288,100.0,1,0,Null,Null
1289,1289,100.0,1,0,Null,Null
1290,1290,100.0,1,0,Null,Null
1291,1291,100.0,1,1,kyk,400
1292,1292,100.0,1,0,Null,Null
1293,1293,100.0,1,0,Null,Null
1294,1294,100.0,1,0,Null,Null
1295,1295,100.0,1,0,Null,Null
1296,1296,100.0,1,1,yuksek ogrenim kredi ve yurtlar kurumu ,400
1297,1297,100.0,1,0,Null,Null
1298,1298,100.0,1,0,Null,Null
1299,1299,100.0,1,0,Null,Null
1300,1300,100.0,1,0,Null,Null
1301,1301,100.0,1,0,Null,Null
1302,1302,100.0,1,1,ozyegin universitesi,500
1303,1303,100.0,1,0,Null,Null
1304,1304,100.0,1,1,kendi okulumdan,500
1305,1305,100.0,1,1,koc universitesi,600
1306,1306,100.0,1,1,devlet,400
1307,1307,100.0,1,1,sirket,200
1308,1308,100.0,1,0,Null,Null
1309,1309,100.0,1,1,kyk,400
1310,1310,100.0,1,0,Null,Null
1311,1311,100.0,1,1,kyk,400
1312,1312,100.0,1,1,bilkent universitesi %100 kapsamli burslu,610
1313,1313,100.0,1,0,Null,Null
1314,1314,100.0,1,0,Null,Null
1315,1315,100.0,1,1,koc universitesi,600
1316,1316,100.0,1,0,Null,Null
1317,1317,100.0,1,1,kyk,400
1318,1318,100.0,1,0,Null,Null
1319,1319,100.0,1,0,Null,Null
1320,1320,100.0,1,1,okuldan,515
1321,1321,100.0,1,0,Null,Null
1322,1322,100.0,1,0,Null,Null
1323,1323,100.0,1,0,Null,Null
1324,1324,100.0,1,0,Null,Null
1325,1325,100.0,1,0,Null,Null
1326,1326,100.0,1,0,Null,Null
1327,1327,100.0,1,0,Null,Null
1328,1328,100.0,1,1,turk egitim vakfi (tev),1100
1329,1329,100.0,1,0,Null,Null
1330,1330,100.0,1,0,Null,Null
1331,1331,100.0,1,1,ozyegin universitesi- osym basari bursu,560
1332,1332,100.0,1,0,Null,Null
1333,1333,100.0,1,1,kyk,400
1334,1334,100.0,1,1,kyk,400
1335,1335,100.0,1,0,Null,Null
1336,1336,100.0,1,0,Null,Null
1337,1337,100.0,1,0,Null,Null
1338,1338,100.0,1,0,Null,Null
1339,1339,100.0,1,1,koc universitesi,600
1340,1340,100.0,1,0,Null,Null
1341,1341,100.0,1,0,Null,Null
1342,1342,100.0,1,0,Null,Null
1343,1343,100.0,1,1,izmir ekonomi universitesi,820
1344,1344,100.0,1,1,koc universitesi,600
1345,1345,100.0,1,0,Null,Null
1346,1346,100.0,1,0,Null,Null
1347,1347,100.0,1,0,Null,Null
1348,1348,100.0,1,0,Null,Null
1349,1349,100.0,1,0,Null,Null
1350,1350,100.0,1,0,Null,Null
1351,1351,100.0,1,0,Null,Null
1352,1352,100.0,1,1,kyk,400
1353,1353,100.0,1,0,Null,Null
1354,1354,100.0,1,1,kyk,400
1355,1355,100.0,1,0,Null,Null
1356,1356,100.0,1,0,Null,Null
1357,1357,100.0,1,0,Null,Null
1358,1358,100.0,1,0,Null,Null
1359,1359,100.0,1,0,Null,Null
1360,1360,100.0,1,1,ozyegin universitesi,815
1361,1361,100.0,1,0,Null,Null
1362,1362,100.0,1,0,Null,Null
1363,1363,100.0,1,0,Null,Null
1364,1364,100.0,1,0,Null,Null
1365,1365,100.0,1,1,kyk,400
1366,1366,100.0,1,0,Null,Null
1367,1367,100.0,1,0,Null,Null
1368,1368,100.0,1,0,Null,Null
1369,1369,100.0,1,0,Null,Null
1370,1370,100.0,1,1,tubitak,750
1371,1371,100.0,1,0,Null,Null
1372,1372,100.0,1,0,Null,Null
1373,1373,100.0,1,0,Null,Null
1374,1374,100.0,1,1,kyk ogrenim kredisi,400
1375,1375,100.0,1,0,Null,Null
1376,1376,100.0,1,0,Null,Null
1377,1377,100.0,1,0,Null,Null
1378,1378,100.0,1,1,osym basari bursu ,400
1379,1379,100.0,1,0,Null,Null
1380,1380,100.0,1,0,Null,Null
1381,1381,100.0,1,0,Null,Null
1382,1382,100.0,1,0,Null,Null
1383,1383,100.0,1,0,Null,Null
1384,1384,100.0,1,0,Null,Null
1385,1385,100.0,1,1,sabanci universitesi,500
1386,1386,100.0,1,1,kyk ( kredi ),400
1387,1387,100.0,1,0,Null,Null
1388,1388,100.0,1,0,Null,Null
1389,1389,100.0,1,0,Null,Null
