Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Kardes Sayisi
2014,32.0,erkek,1993/05/19,denizli,istanbul,4
2014,41.0,kadin,1992/07/08,bursa,bursa,1
2014,64.0,kadin,1991/07/31,ankara,istanbul,1
2014,18.0,erkek,1995/07/03,ankara,Null,0
2014,14.0,erkek,1994/10/02,balikesir,istanbul,1
2014,28.0,erkek,1993/02/09,Null,izmir,3
2014,57.0,kadin,1994/09/05,Null,Null,1
2014,52.0,kadin,1994/10/27,izmir,istanbul,1
2014,28.0,kadin,1995/07/20,bursa,Null,5
2014,28.0,erkek,1992/06/14,duzce,istanbul,3
2014,32.0,kadin,1991/01/27,Null,istanbul,2
2014,42.0,kadin,1993/01/01,afyonkarahisar,afyonkarahisar,Null
2014,40.0,erkek,1991/02/27,elazig,usak,1
2014,22.0,erkek,1990/01/01,isparta,istanbul,2
2014,48.0,kadin,1995/01/01,Null,istanbul,4
2014,53.0,kadin,1994/07/20,aydin,Null,1
2014,52.0,kadin,1994/02/14,denizli,istanbul,1
2014,49.0,kadin,1994/01/11,istanbul,Null,1
2014,36.0,erkek,1990/03/18,Null,izmir,1
2014,32.0,erkek,1993/09/02,zonguldak,istanbul,1
2014,26.0,erkek,1990/03/05,sivas,istanbul,3
2014,34.0,erkek,1991/07/08,Null,sakarya,1
2014,38.0,erkek,1993/07/06,balikesir,Null,2
2014,50.0,kadin,1993/11/15,kayseri,kayseri,3
2014,28.0,erkek,1991/09/18,Null,istanbul,2
2014,62.0,erkek,1991/06/15,ankara,Null,Null
2014,51.0,kadin,1995/08/29,erzurum,erzurum,Null
2014,42.0,kadin,1991/07/17,mersin,istanbul,Null
2014,18.0,kadin,1994/08/14,Null,istanbul,Null
2014,44.0,kadin,1993/06/19,izmir,istanbul,4
2014,36.0,kadin,1994/06/17,kirklareli,istanbul,2
2014,21.0,erkek,1992/12/05,izmir,Null,1
2014,42.0,kadin,1992/02/11,zonguldak,istanbul,2
2014,60.0,kadin,1995/01/16,Null,istanbul,4
2014,26.0,erkek,1993/08/14,ankara,Null,Null
2014,66.0,kadin,1991/06/19,aydin,istanbul,3
2014,38.0,kadin,1993/01/02,istanbul,istanbul,Null
2014,44.0,kadin,1994/04/11,izmir,ankara,1
2014,54.0,kadin,1993/02/24,istanbul,Null,1
2014,42.0,kadin,1993/04/09,balikesir,ankara,1
2014,38.0,kadin,1995/01/07,istanbul,antalya,2
2014,18.0,erkek,1993/08/25,izmir,istanbul,2
2014,36.0,kadin,1992/08/03,ankara,istanbul,1
2014,24.0,erkek,1993/03/23,mersin,istanbul,5
2014,18.0,erkek,1995/01/29,Null,izmir,1
2014,46.0,kadin,1993/09/26,diyarbakir,istanbul,1
2014,34.0,kadin,1990/04/30,yozgat,Null,3
2014,28.0,kadin,1991/06/14,istanbul,istanbul,Null
2014,34.0,kadin,1991/06/08,amasya,istanbul,4
2014,23.0,kadin,1995/09/24,izmir,izmir,1
2014,14.0,erkek,1994/03/31,isparta,istanbul,1
2014,22.0,erkek,1990/08/21,antalya,istanbul,1
2014,41.0,erkek,1993/05/13,isparta,istanbul,2
2014,28.0,erkek,1993/03/11,kahramanmaras,istanbul,3
2014,40.0,kadin,1994/09/19,istanbul,istanbul,2
2014,38.0,kadin,1994/08/04,bolu,bolu,0
2014,46.0,kadin,1993/01/22,trabzon,trabzon,Null
2014,33.0,kadin,1992/04/14,istanbul,Null,2
2014,28.0,kadin,1994/01/26,istanbul,istanbul,1
2014,28.0,erkek,1993/07/01,kayseri,istanbul,4
2014,36.0,erkek,1993/11/24,Null,mersin,4
2014,14.0,erkek,1991/06/14,izmir,kocaeli,0
2014,40.0,kadin,1992/10/05,Null,ankara,2
2014,36.0,kadin,1993/02/05,elazig,Null,3
2014,48.0,kadin,1992/01/05,Null,Null,2
2014,30.0,kadin,1993/10/05,istanbul,istanbul,1
2014,26.0,kadin,1995/09/19,sinop,istanbul,2
2014,28.0,kadin,1995/03/08,zonguldak,istanbul,0
2014,55.0,kadin,1993/10/20,aydin,Null,Null
2014,22.0,kadin,1992/05/14,mugla,Null,Null
2014,18.0,kadin,1995/09/21,izmir,izmir,1
2014,34.0,kadin,1988/09/10,Null,istanbul,2
2014,58.0,kadin,1970/01/01,istanbul,istanbul,1
2014,26.0,erkek,1993/08/12,istanbul,Null,0
2014,48.0,erkek,1994/01/24,Null,istanbul,1
2014,48.0,erkek,1995/01/18,izmir,istanbul,3
2014,42.0,erkek,1993/01/01,manisa,Null,2
2014,34.0,erkek,1993/08/27,denizli,ankara,0
2014,46.0,kadin,1993/05/27,istanbul,istanbul,3
2014,18.0,erkek,1995/06/24,Null,Null,Null
2014,52.0,erkek,1992/04/09,ankara,ankara,1
2014,34.0,erkek,1991/03/30,izmir,izmir,0
2014,29.0,erkek,1994/06/06,istanbul,Null,2
2014,26.0,erkek,1991/07/22,Null,Null,1
2014,28.0,erkek,1995/01/26,izmir,izmir,1
2014,20.0,erkek,1992/03/02,van,izmir,7
2014,28.0,erkek,1993/08/21,mardin,gaziantep,5
2014,28.0,erkek,1992/06/01,sanliurfa,trabzon,7
2014,34.0,erkek,1992/03/29,Null,izmir,Null
2014,8.0,erkek,1995/02/21,karabuk,istanbul,2
2014,44.0,erkek,1991/07/17,bursa,Null,0
2014,48.0,kadin,1995/04/15,izmir,izmir,1
2014,28.0,kadin,1992/02/05,izmir,izmir,2
2014,34.0,kadin,1992/06/22,Null,istanbul,1
2014,54.0,kadin,1991/10/04,istanbul,izmir,0
2014,30.0,kadin,1991/05/13,canakkale,istanbul,3
2014,46.0,kadin,1994/04/09,istanbul,istanbul,1
2014,50.0,kadin,1993/09/12,batman,istanbul,3
2014,33.0,kadin,1993/07/16,ankara,ankara,1
2014,30.0,erkek,1993/01/01,antalya,istanbul,1
2014,44.0,erkek,1993/03/28,Null,istanbul,3
2014,12.0,erkek,1991/08/23,ankara,ankara,3
2014,16.0,erkek,1994/06/06,bolu,Null,1
2014,23.0,erkek,1991/12/18,Null,Null,2
2014,24.0,erkek,1992/08/03,sivas,ankara,2
2014,6.0,erkek,1995/02/11,Null,istanbul,5
2014,24.0,erkek,1994/06/10,kayseri,kayseri,1
2014,48.0,erkek,1993/05/25,istanbul,istanbul,2
2014,22.0,erkek,1994/06/19,Null,istanbul,1
2014,13.0,erkek,1992/08/30,adana,istanbul,1
2014,28.0,kadin,1970/01/01,ankara,ankara,3
2014,12.0,erkek,1992/12/13,karabuk,kocaeli,2
2014,26.0,kadin,1990/04/19,Null,istanbul,2
2014,63.0,kadin,1992/08/27,manisa,Null,Null
2014,52.0,kadin,1992/04/26,aksaray,aksaray,4
2014,28.0,kadin,1992/04/01,istanbul,istanbul,1
2014,32.0,kadin,1991/08/17,izmir,izmir,0
2014,22.0,erkek,1990/04/10,bursa,Null,1
2014,34.0,kadin,1995/10/18,usak,Null,1
2014,32.0,kadin,1990/01/28,adana,adana,0
2015,79.0,erkek,1993/06/30,istanbul,istanbul,2
2015,78.0,kadin,1993/08/18,izmir,izmir,0
2015,77.0,kadin,1993/03/03,ankara,istanbul,2
2015,76.0,kadin,1994/01/10,eskisehir,ankara,1
2015,76.0,kadin,1992/11/15,batman,gaziantep,9
2015,75.0,erkek,1994/10/06,kocaeli,kocaeli,1
2015,74.0,kadin,1993/02/21,Null,ankara,1
2015,74.0,kadin,1995/07/20,balikesir,istanbul,2
2015,73.0,erkek,1994/06/15,aydin,istanbul,1
2015,73.0,erkek,1994/06/15,aydin,istanbul,1
2015,72.0,kadin,1992/07/27,trabzon,istanbul,2
2015,72.0,erkek,1993/01/01,manisa,istanbul,1
2015,72.0,kadin,1995/01/01,mugla,izmir,2
2015,70.0,kadin,1993/01/07,konya,ankara,2
2015,70.0,erkek,1992/09/05,giresun,istanbul,1
2015,68.0,kadin,1995/10/17,izmir,izmir,1
2015,68.0,kadin,1993/08/22,istanbul,istanbul,0
2015,68.0,erkek,1994/05/27,diyarbakir,istanbul,1
2015,67.0,kadin,1994/01/05,hatay,istanbul,1
2015,66.0,erkek,1995/02/28,mersin,istanbul,1
2015,66.0,kadin,1992/08/30,istanbul,istanbul,1
2015,65.0,kadin,1993/06/25,ankara,ankara,1
2015,64.0,kadin,1993/04/14,gaziantep,istanbul,0
2015,64.0,kadin,1992/06/12,yalova,izmir,2
2015,64.0,erkek,1995/02/17,istanbul,istanbul,2
2015,64.0,erkek,1991/02/28,izmir,istanbul,1
2015,64.0,erkek,1994/11/05,samsun,ankara,1
2015,64.0,kadin,1995/01/01,istanbul,istanbul,4
2015,64.0,kadin,1995/08/18,ankara,kastamonu,2
2015,64.0,kadin,1994/07/31,Null,Null,5
2015,64.0,erkek,1995/10/24,ankara,ankara,2
2015,63.0,kadin,1992/06/09,isparta,ankara,3
2015,63.0,kadin,1993/01/26,eskisehir,istanbul,1
2015,63.0,kadin,1995/01/20,bursa,tekirdag,1
2015,63.0,erkek,1995/08/24,sivas,istanbul,3
2015,63.0,erkek,1995/06/12,istanbul,istanbul,2
2015,62.0,erkek,1994/04/13,Null,istanbul,2
2015,62.0,kadin,1995/05/16,izmir,kocaeli,3
2015,62.0,erkek,1993/06/30,mersin,ankara,1
2015,62.0,kadin,1995/01/14,samsun,antalya,2
2015,62.0,erkek,1995/04/17,corum,ankara,2
2015,62.0,kadin,1993/02/24,istanbul,istanbul,1
2015,62.0,kadin,1995/07/17,istanbul,istanbul,2
2015,61.0,erkek,1992/07/07,ankara,istanbul,2
2015,61.0,kadin,1995/04/04,izmir,izmir,1
2015,60.0,kadin,1993/11/29,konya,istanbul,4
2015,60.0,kadin,1994/07/20,adana,istanbul,3
2015,60.0,kadin,1995/03/08,antalya,izmir,1
2015,60.0,kadin,1994/07/18,balikesir,ankara,3
2015,60.0,erkek,1995/04/18,adana,ankara,2
2015,60.0,erkek,1995/03/28,antalya,istanbul,1
2015,60.0,kadin,1994/08/15,gaziantep,istanbul,2
2015,60.0,erkek,1994/08/14,bayburt,istanbul,2
2015,59.0,kadin,1994/02/08,eskisehir,bursa,1
2015,59.0,kadin,1993/06/19,manisa,izmir,5
2015,59.0,kadin,1995/08/29,erzurum,ankara,2
2015,58.0,erkek,1994/01/28,istanbul,istanbul,1
2015,58.0,kadin,1994/10/29,bursa,istanbul,1
2015,58.0,erkek,1995/01/07,ankara,istanbul,4
2015,58.0,kadin,1991/06/19,aydin,istanbul,3
2015,58.0,kadin,1994/10/25,van,istanbul,1
2015,58.0,kadin,1994/06/11,diyarbakir,diyarbakir,6
2015,58.0,kadin,1996/05/30,kayseri,kayseri,2
2015,58.0,kadin,1991/05/05,agri,izmir,3
2015,58.0,kadin,1997/01/04,mersin,mersin,1
2015,58.0,kadin,1995/06/30,istanbul,adana,1
2015,58.0,erkek,1992/07/30,eskisehir,gaziantep,6
2015,58.0,kadin,1994/09/29,istanbul,istanbul,2
2015,58.0,erkek,1995/04/14,izmir,istanbul,1
2015,58.0,kadin,1994/05/27,istanbul,istanbul,2
2015,58.0,erkek,1994/01/01,adana,istanbul,3
2015,58.0,kadin,1993/02/15,duzce,duzce,4
2015,58.0,kadin,1994/07/23,kocaeli,kocaeli,4
2015,58.0,kadin,1994/07/29,canakkale,istanbul,1
2015,58.0,erkek,1991/11/20,hakkari,istanbul,5
2015,58.0,kadin,1994/07/12,ankara,ankara,2
2015,57.0,erkek,1993/04/24,mus,istanbul,1
2015,56.0,kadin,1992/07/12,gaziantep,gaziantep,3
2015,56.0,kadin,1993/01/17,balikesir,istanbul,1
2015,56.0,erkek,1997/07/17,rize,istanbul,2
2015,56.0,kadin,1994/10/07,kirklareli,istanbul,1
2015,56.0,kadin,1990/01/01,gaziantep,gaziantep,4
2015,56.0,erkek,1994/09/27,eskisehir,ankara,2
2015,56.0,erkek,1993/07/06,balikesir,ankara,1
2015,56.0,kadin,1993/09/19,sakarya,istanbul,3
2015,55.0,erkek,1995/01/01,mardin,istanbul,5
2015,55.0,kadin,1993/08/04,istanbul,istanbul,0
2015,55.0,kadin,1995/01/02,erzurum,istanbul,1
2015,55.0,kadin,1994/12/13,elazig,istanbul,2
2015,55.0,erkek,1991/11/28,Null,Null,2
2015,54.0,kadin,1995/07/17,antalya,ankara,1
2015,54.0,erkek,1993/06/03,adana,ankara,3
2015,54.0,erkek,1993/07/01,kayseri,ankara,4
2015,54.0,kadin,1992/09/05,izmir,izmir,0
2015,54.0,kadin,1995/06/12,kocaeli,istanbul,2
2015,54.0,erkek,1993/04/13,isparta,istanbul,3
2015,54.0,erkek,1996/02/08,izmir,istanbul,1
2015,54.0,kadin,1995/04/11,istanbul,istanbul,1
2015,54.0,kadin,1993/03/21,antalya,antalya,1
2015,54.0,erkek,1995/06/05,canakkale,ankara,1
2015,54.0,kadin,1995/07/05,erzincan,antalya,1
2015,54.0,kadin,1991/10/30,bolu,ankara,2
2015,54.0,kadin,1995/01/31,antalya,antalya,2
2015,54.0,erkek,1993/02/01,ankara,ankara,3
2015,54.0,kadin,1992/10/01,eskisehir,istanbul,4
2015,54.0,kadin,1996/04/26,istanbul,sinop,4
2015,54.0,erkek,1995/07/06,izmir,ankara,2
2015,54.0,kadin,1995/05/16,agri,aydin,1
2015,54.0,erkek,1996/09/20,erzincan,elazig,4
2015,54.0,kadin,1995/04/10,ankara,kirikkale,1
2015,54.0,kadin,1993/05/31,izmir,izmir,1
2015,54.0,kadin,1994/09/15,sivas,istanbul,4
2015,53.0,kadin,1991/01/07,batman,batman,3
2015,53.0,erkek,1993/08/14,diyarbakir,istanbul,9
2015,53.0,kadin,1992/01/01,bursa,istanbul,1
2015,53.0,erkek,1994/07/02,diyarbakir,istanbul,2
2015,53.0,erkek,1994/02/28,adiyaman,izmir,0
2015,53.0,erkek,1994/07/12,istanbul,istanbul,1
2015,53.0,kadin,1993/10/10,van,istanbul,8
2015,53.0,kadin,1993/01/01,kayseri,istanbul,2
2015,53.0,kadin,1993/03/29,ankara,ankara,2
2015,52.0,erkek,1994/01/04,izmir,ankara,1
2015,52.0,kadin,1996/01/30,istanbul,istanbul,1
2015,52.0,erkek,1993/10/10,istanbul,istanbul,4
2015,52.0,kadin,1993/05/28,adana,ankara,1
2015,52.0,erkek,1994/03/06,ankara,ankara,1
2015,52.0,kadin,1994/07/11,istanbul,istanbul,1
2015,52.0,kadin,1993/03/10,elazig,ankara,3
2015,52.0,kadin,1995/01/01,Null,izmir,0
2015,52.0,kadin,1996/11/13,istanbul,isparta,1
2015,52.0,erkek,1996/03/04,istanbul,duzce,1
2015,52.0,kadin,1995/08/09,istanbul,istanbul,1
2015,52.0,kadin,1994/06/30,antalya,antalya,3
2015,52.0,kadin,1994/07/23,bitlis,antalya,3
2015,52.0,erkek,1992/07/08,eskisehir,ankara,1
2015,52.0,erkek,1994/01/10,istanbul,istanbul,3
2015,52.0,kadin,1994/09/21,sanliurfa,gaziantep,2
2015,52.0,kadin,1993/06/20,denizli,ankara,1
2015,52.0,kadin,1991/08/04,ankara,ankara,6
2015,51.0,erkek,1992/05/22,izmir,izmir,1
2015,51.0,erkek,1992/01/11,istanbul,istanbul,1
2015,51.0,erkek,1993/01/11,istanbul,istanbul,1
2015,51.0,kadin,1993/08/01,izmir,izmir,3
2015,51.0,kadin,1992/10/14,amasya,istanbul,3
2015,51.0,erkek,1995/05/05,antalya,istanbul,2
2015,51.0,erkek,1991/06/17,ankara,istanbul,1
2015,51.0,erkek,1993/09/09,istanbul,istanbul,1
2015,51.0,kadin,1994/05/25,istanbul,agri,1
2015,51.0,erkek,1992/02/02,istanbul,kocaeli,1
2015,50.0,erkek,1992/08/28,samsun,ankara,3
2015,50.0,kadin,1993/01/02,istanbul,istanbul,2
2015,50.0,erkek,1994/11/13,kocaeli,ankara,2
2015,50.0,kadin,1994/03/19,mersin,istanbul,1
2015,50.0,erkek,1995/02/21,samsun,istanbul,1
2015,50.0,erkek,1994/01/24,istanbul,istanbul,1
2015,50.0,erkek,1995/09/05,Null,istanbul,2
2015,50.0,kadin,1995/01/25,aksaray,ankara,3
2015,50.0,kadin,1993/09/03,aydin,aydin,1
2015,50.0,kadin,1994/06/03,bursa,bursa,2
2015,50.0,erkek,1992/08/24,bursa,izmir,2
2015,50.0,kadin,1995/06/02,antalya,antalya,1
2015,50.0,erkek,1993/01/01,balikesir,ankara,3
2015,50.0,erkek,1993/09/16,usak,istanbul,1
2015,50.0,erkek,1993/10/09,adana,adana,3
2015,49.0,erkek,1995/07/15,karabuk,ankara,1
2015,49.0,erkek,1995/01/24,sakarya,istanbul,1
2015,49.0,erkek,1993/02/05,izmir,istanbul,1
2015,49.0,erkek,1992/08/17,istanbul,ankara,2
2015,49.0,erkek,1990/09/17,tunceli,istanbul,1
2015,49.0,erkek,1994/01/18,malatya,izmir,3
2015,48.0,kadin,1993/02/18,bursa,ankara,1
2015,48.0,kadin,1993/04/28,izmir,izmir,1
2015,48.0,kadin,1992/01/09,istanbul,istanbul,3
2015,48.0,erkek,1997/03/12,istanbul,giresun,5
2015,48.0,erkek,1991/01/20,kayseri,kayseri,4
2015,48.0,kadin,1993/08/09,istanbul,istanbul,2
2015,48.0,erkek,1992/05/16,gaziantep,mersin,5
2015,48.0,kadin,1996/04/13,Null,istanbul,2
2015,48.0,kadin,1998/04/03,istanbul,istanbul,1
2015,48.0,kadin,1994/07/12,antalya,istanbul,0
2015,48.0,kadin,1996/02/07,istanbul,istanbul,2
2015,48.0,erkek,1994/06/05,aydin,izmir,1
2015,48.0,kadin,1994/01/20,ordu,istanbul,1
2015,48.0,kadin,1995/07/13,ankara,ankara,1
2015,48.0,erkek,1995/06/22,ankara,ankara,2
2015,48.0,kadin,1993/03/11,ankara,istanbul,1
2015,47.0,erkek,1994/04/01,bursa,istanbul,0
2015,47.0,kadin,1994/08/18,istanbul,ankara,1
2015,47.0,erkek,1994/02/17,canakkale,istanbul,1
2015,47.0,erkek,1993/11/15,izmir,ankara,2
2015,47.0,kadin,1994/01/15,hatay,hatay,3
2015,47.0,erkek,1992/04/09,ankara,ankara,1
2015,47.0,erkek,1992/10/01,balikesir,ankara,2
2015,46.0,kadin,1994/08/22,izmir,izmir,2
2015,46.0,erkek,1996/10/03,istanbul,istanbul,2
2015,46.0,erkek,1990/01/25,istanbul,istanbul,1
2015,46.0,erkek,1994/01/23,ankara,adana,1
2015,46.0,erkek,1994/01/20,gaziantep,istanbul,1
2015,46.0,kadin,1995/09/29,Null,istanbul,4
2015,46.0,kadin,1991/01/18,manisa,istanbul,1
2015,46.0,erkek,1994/06/20,elazig,denizli,3
2015,46.0,erkek,1995/01/01,sinop,istanbul,5
2015,46.0,kadin,1996/10/01,hatay,ankara,2
2015,46.0,erkek,1993/09/10,bursa,istanbul,1
2015,46.0,erkek,1992/07/13,adana,istanbul,2
2015,46.0,kadin,1994/05/14,zonguldak,istanbul,1
2015,46.0,kadin,1991/09/05,istanbul,istanbul,4
2015,45.0,erkek,1993/06/07,kocaeli,istanbul,3
2015,45.0,erkek,1992/09/15,elazig,istanbul,1
2015,44.0,erkek,1995/04/12,istanbul,kocaeli,1
2015,44.0,erkek,1994/11/15,istanbul,istanbul,1
2015,44.0,erkek,1992/07/21,Null,ankara,4
2015,44.0,erkek,1992/02/12,mardin,trabzon,6
2015,44.0,kadin,1995/07/01,istanbul,istanbul,1
2015,44.0,erkek,1996/04/22,kayseri,kayseri,1
2015,44.0,kadin,1996/08/13,balikesir,istanbul,1
2015,44.0,kadin,1991/06/08,istanbul,istanbul,2
2015,44.0,erkek,1993/10/15,izmir,izmir,2
2015,44.0,kadin,1990/08/15,istanbul,sakarya,1
2015,44.0,kadin,1995/12/26,kocaeli,istanbul,1
2015,44.0,kadin,1993/05/26,ankara,ankara,1
2015,44.0,kadin,1995/05/24,konya,istanbul,1
2015,44.0,kadin,1995/06/12,erzurum,bursa,3
2015,43.0,kadin,1994/02/05,hatay,istanbul,3
2015,43.0,erkek,1995/01/19,erzincan,canakkale,2
2015,43.0,erkek,1995/08/15,kirsehir,ankara,1
2015,43.0,erkek,1995/07/26,istanbul,istanbul,1
2015,43.0,erkek,1994/06/29,adana,usak,1
2015,43.0,erkek,1994/04/12,denizli,denizli,10
2015,43.0,kadin,1993/11/25,istanbul,istanbul,2
2015,43.0,erkek,1993/06/01,ankara,ankara,0
2015,43.0,kadin,1993/12/27,istanbul,istanbul,2
2015,43.0,kadin,1994/01/24,mersin,mersin,2
2015,43.0,kadin,1995/04/02,mugla,izmir,1
2015,42.0,kadin,1994/06/11,konya,ankara,3
2015,42.0,erkek,1992/04/20,istanbul,istanbul,2
2015,42.0,kadin,1995/10/21,istanbul,istanbul,2
2015,42.0,erkek,1994/02/06,Null,istanbul,1
2015,42.0,erkek,1995/07/14,izmir,istanbul,1
2015,42.0,erkek,1992/04/03,izmir,izmir,2
2015,42.0,kadin,1995/06/21,edirne,istanbul,1
2015,42.0,kadin,1995/07/19,istanbul,istanbul,1
2015,42.0,erkek,1992/08/19,istanbul,istanbul,2
2015,42.0,kadin,1995/02/01,izmir,ankara,1
2015,42.0,kadin,1995/06/28,balikesir,istanbul,2
2015,42.0,erkek,1996/02/12,izmir,izmir,1
2015,42.0,erkek,1994/07/14,antalya,istanbul,1
2015,42.0,kadin,1994/05/25,Null,Null,4
2015,42.0,kadin,1991/06/08,istanbul,istanbul,0
2015,42.0,erkek,1993/03/28,kocaeli,istanbul,4
2015,42.0,erkek,1993/01/22,sanliurfa,istanbul,2
2015,42.0,erkek,1993/08/11,kars,istanbul,4
2015,42.0,kadin,1996/07/25,malatya,Null,3
2015,42.0,kadin,1995/01/13,kirikkale,istanbul,2
2015,42.0,erkek,1995/04/03,mersin,mersin,2
2015,42.0,kadin,1996/05/25,hakkari,istanbul,5
2015,42.0,kadin,1995/03/15,bursa,istanbul,1
2015,41.0,erkek,1992/01/09,manisa,izmir,1
2015,41.0,erkek,1992/02/05,izmir,ankara,1
2015,41.0,kadin,1996/03/03,ankara,ankara,1
2015,41.0,kadin,1993/01/20,antalya,istanbul,1
2015,41.0,erkek,1995/04/03,istanbul,istanbul,1
2015,41.0,erkek,1992/05/29,izmir,izmir,1
2015,41.0,erkek,1995/01/05,bursa,istanbul,2
2015,41.0,kadin,1995/01/01,mersin,istanbul,1
2015,41.0,erkek,1994/02/03,kirklareli,istanbul,2
2015,41.0,erkek,1994/10/05,aydin,istanbul,1
2015,40.0,erkek,1993/01/02,Null,ankara,0
2015,40.0,erkek,1996/11/26,istanbul,antalya,1
2015,40.0,kadin,1996/04/02,ankara,ankara,1
2015,40.0,erkek,1994/10/06,diyarbakir,istanbul,3
2015,40.0,erkek,1995/03/01,konya,istanbul,2
2015,40.0,erkek,1994/09/05,ankara,ankara,1
2015,40.0,erkek,1993/01/12,kirsehir,ankara,1
2015,40.0,kadin,1995/06/28,gumushane,istanbul,4
2015,40.0,erkek,1994/07/15,antalya,istanbul,1
2015,40.0,kadin,1993/02/17,istanbul,istanbul,2
2015,40.0,erkek,1991/03/21,burdur,ankara,3
2015,40.0,kadin,1994/01/29,izmir,izmir,2
2015,40.0,kadin,1994/02/05,duzce,istanbul,2
2015,40.0,erkek,1996/03/28,sirnak,istanbul,5
2015,40.0,kadin,1992/10/01,konya,ankara,1
2015,40.0,erkek,1995/08/12,bingol,istanbul,1
2015,40.0,erkek,1993/02/02,samsun,istanbul,2
2015,39.0,kadin,1996/01/25,balikesir,balikesir,1
2015,39.0,kadin,1994/05/26,ankara,ankara,1
2015,39.0,kadin,1995/01/03,sakarya,istanbul,3
2015,39.0,erkek,1994/10/15,gumushane,istanbul,1
2015,39.0,erkek,1992/02/03,eskisehir,ankara,1
2015,38.0,kadin,1995/08/05,kilis,istanbul,2
2015,38.0,kadin,1994/01/26,istanbul,istanbul,1
2015,38.0,erkek,1995/03/09,antalya,antalya,1
2015,38.0,erkek,1994/01/28,izmir,antalya,3
2015,38.0,erkek,1994/01/21,istanbul,istanbul,2
2015,38.0,erkek,1997/01/05,hakkari,ankara,2
2015,38.0,erkek,1993/10/02,istanbul,bursa,5
2015,38.0,erkek,1996/08/12,erzincan,istanbul,1
2015,38.0,erkek,1993/04/07,istanbul,istanbul,2
2015,38.0,erkek,1995/04/24,siirt,siirt,8
2015,38.0,erkek,1993/06/23,izmir,izmir,1
2015,38.0,kadin,1996/08/13,istanbul,istanbul,1
2015,38.0,kadin,1990/11/16,samsun,mersin,3
2015,38.0,erkek,1993/04/26,izmir,ankara,2
2015,38.0,kadin,1995/03/01,istanbul,istanbul,3
2015,38.0,kadin,1995/09/04,sivas,sivas,3
2015,38.0,kadin,1994/02/05,manisa,istanbul,3
2015,38.0,erkek,1994/04/10,antalya,antalya,2
2015,38.0,kadin,1995/04/17,denizli,izmir,1
2015,38.0,kadin,1995/06/29,istanbul,istanbul,2
2015,38.0,erkek,1994/10/05,istanbul,istanbul,1
2015,38.0,erkek,1993/10/27,kayseri,istanbul,2
2015,38.0,kadin,1995/07/25,yozgat,ankara,1
2015,37.0,erkek,1993/07/03,istanbul,istanbul,5
2015,37.0,erkek,1994/08/08,malatya,malatya,4
2015,37.0,kadin,1993/10/09,zonguldak,zonguldak,2
2015,37.0,erkek,1992/03/08,ankara,istanbul,1
2015,37.0,kadin,1993/03/26,antalya,antalya,1
2015,37.0,erkek,1996/04/06,istanbul,istanbul,1
2015,37.0,kadin,1992/06/20,bursa,istanbul,3
2015,37.0,erkek,1994/11/26,mersin,istanbul,1
2015,36.0,erkek,1993/07/26,istanbul,istanbul,1
2015,36.0,erkek,1994/07/09,antalya,istanbul,1
2015,36.0,erkek,1993/02/18,izmir,izmir,1
2015,36.0,erkek,1994/08/16,kayseri,kayseri,1
2015,36.0,erkek,1994/08/30,gaziantep,gaziantep,2
2015,36.0,kadin,1993/01/07,istanbul,istanbul,1
2015,36.0,kadin,1993/08/23,izmir,izmir,1
2015,36.0,erkek,1992/04/17,ankara,izmir,2
2015,36.0,kadin,1992/05/23,ankara,ankara,1
2015,36.0,erkek,1995/05/16,ankara,ankara,1
2015,36.0,erkek,1993/09/20,istanbul,istanbul,2
2015,36.0,erkek,1994/08/31,diyarbakir,istanbul,2
2015,36.0,erkek,1994/09/08,diyarbakir,istanbul,1
2015,36.0,erkek,1998/01/25,antalya,istanbul,0
2015,36.0,kadin,1995/09/28,istanbul,istanbul,1
2015,36.0,erkek,1992/09/14,ankara,ankara,2
2015,36.0,kadin,1993/12/14,izmir,izmir,2
2015,36.0,erkek,1994/01/10,kilis,istanbul,4
2015,36.0,kadin,1996/08/24,izmir,izmir,1
2015,36.0,erkek,1993/11/18,istanbul,istanbul,2
2015,36.0,kadin,1996/05/05,sakarya,kocaeli,3
2015,34.0,erkek,1995/08/22,nigde,istanbul,0
2015,34.0,erkek,1993/07/15,denizli,istanbul,2
2015,34.0,erkek,1995/04/26,antalya,ankara,1
2015,34.0,erkek,1993/08/05,izmir,istanbul,1
2015,34.0,erkek,1993/06/25,duzce,ankara,1
2015,34.0,erkek,1994/07/20,antalya,ankara,1
2015,34.0,erkek,1993/06/14,istanbul,istanbul,0
2015,34.0,erkek,1996/05/05,kayseri,ankara,3
2015,34.0,erkek,1994/04/09,trabzon,istanbul,4
2015,34.0,erkek,1995/03/09,ordu,istanbul,5
2015,34.0,erkek,1993/07/01,adiyaman,gaziantep,4
2015,34.0,kadin,1995/10/05,erzurum,ankara,6
2015,34.0,erkek,1992/08/07,aydin,istanbul,1
2015,34.0,erkek,1996/08/29,bursa,bursa,1
2015,34.0,erkek,1991/04/17,nevsehir,istanbul,3
2015,34.0,kadin,1993/09/11,konya,ankara,4
2015,34.0,erkek,1993/01/23,aydin,istanbul,1
2015,34.0,erkek,1992/08/29,izmir,istanbul,3
2015,34.0,kadin,1992/06/21,istanbul,istanbul,2
