Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri
2014,40.0,kadin,1994/09/19,istanbul,istanbul
2014,38.0,kadin,1994/08/04,bolu,bolu
2014,46.0,kadin,1993/01/22,trabzon,trabzon
2014,33.0,kadin,1992/04/14,istanbul,
2014,28.0,kadin,1994/01/26,istanbul,istanbul
2014,28.0,erkek,1993/07/01,kayseri,istanbul
2014,36.0,erkek,1993/11/24,,mersin
2014,14.0,erkek,1991/06/14,izmir,kocaeli
2014,40.0,kadin,1992/10/05,,ankara
2014,36.0,kadin,1993/02/05,elazig,
2014,48.0,kadin,1992/01/05,,
2014,30.0,kadin,1993/10/05,istanbul,istanbul
2014,26.0,kadin,1995/09/19,sinop,istanbul
2014,28.0,kadin,1995/03/08,zonguldak,istanbul
2014,55.0,kadin,1993/10/20,aydin,
2014,22.0,kadin,1992/05/14,mugla,
2014,18.0,kadin,1995/09/21,izmir,izmir
2014,34.0,kadin,1988/09/10,,istanbul
2014,58.0,kadin,1970/01/01,istanbul,istanbul
2014,26.0,erkek,1993/08/12,istanbul,
2014,48.0,erkek,1994/01/24,,istanbul
2014,48.0,erkek,1995/01/18,izmir,istanbul
2014,42.0,erkek,1993/01/01,manisa,
2014,34.0,erkek,1993/08/27,denizli,ankara
2014,46.0,kadin,1993/05/27,istanbul,istanbul
2014,18.0,erkek,1995/06/24,,
2014,52.0,erkek,1992/04/09,ankara,ankara
2014,34.0,erkek,1991/03/30,izmir,izmir
2014,29.0,erkek,1994/06/06,istanbul,
2014,26.0,erkek,1991/07/22,,
2014,28.0,erkek,1995/01/26,izmir,izmir
2014,20.0,erkek,1992/03/02,van,izmir
2014,28.0,erkek,1993/08/21,mardin,gaziantep
2014,28.0,erkek,1992/06/01,sanliurfa,trabzon
2014,34.0,erkek,1992/03/29,,izmir
2014,8.0,erkek,1995/02/21,karabuk,istanbul
2014,44.0,erkek,1991/07/17,bursa,
2014,48.0,kadin,1995/04/15,izmir,izmir
2014,28.0,kadin,1992/02/05,izmir,izmir
2014,34.0,kadin,1992/06/22,,istanbul
2014,54.0,kadin,1991/10/04,istanbul,izmir
2014,30.0,kadin,1991/05/13,canakkale,istanbul
2014,46.0,kadin,1994/04/09,istanbul,istanbul
2014,50.0,kadin,1993/09/12,batman,istanbul
2014,33.0,kadin,1993/07/16,ankara,ankara
2014,30.0,erkek,1993/01/01,antalya,istanbul
2014,44.0,erkek,1993/03/28,,istanbul
2014,12.0,erkek,1991/08/23,ankara,ankara
2014,16.0,erkek,1994/06/06,bolu,
2014,23.0,erkek,1991/12/18,,
2014,24.0,erkek,1992/08/03,sivas,ankara
2014,6.0,erkek,1995/02/11,,istanbul
2014,24.0,erkek,1994/06/10,kayseri,kayseri
2014,48.0,erkek,1993/05/25,istanbul,istanbul
2014,22.0,erkek,1994/06/19,,istanbul
2014,13.0,erkek,1992/08/30,adana,istanbul
2014,28.0,kadin,1970/01/01,ankara,ankara
2014,12.0,erkek,1992/12/13,karabuk,kocaeli
2014,26.0,kadin,1990/04/19,,istanbul
2014,63.0,kadin,1992/08/27,manisa,
2014,52.0,kadin,1992/04/26,aksaray,aksaray
2014,28.0,kadin,1992/04/01,istanbul,istanbul
2014,32.0,kadin,1991/08/17,izmir,izmir
2014,22.0,erkek,1990/04/10,bursa,
2014,34.0,kadin,1995/10/18,usak,
2014,32.0,kadin,1990/01/28,adana,adana
2015,79.0,erkek,1993/06/30,istanbul,istanbul
2015,78.0,kadin,1993/08/18,izmir,izmir
2015,77.0,kadin,1993/03/03,ankara,istanbul
2015,76.0,kadin,1994/01/10,eskisehir,ankara
2015,76.0,kadin,1992/11/15,batman,gaziantep
2015,75.0,erkek,1994/10/06,kocaeli,kocaeli
2015,74.0,kadin,1993/02/21,,ankara
2015,74.0,kadin,1995/07/20,balikesir,istanbul
2015,73.0,erkek,1994/06/15,aydin,istanbul
2015,73.0,erkek,1994/06/15,aydin,istanbul
2015,72.0,kadin,1992/07/27,trabzon,istanbul
2015,72.0,erkek,1993/01/01,manisa,istanbul
2015,72.0,kadin,1995/01/01,mugla,izmir
2015,70.0,kadin,1993/01/07,konya,ankara
2015,70.0,erkek,1992/09/05,giresun,istanbul
2015,68.0,kadin,1995/10/17,izmir,izmir
2015,68.0,kadin,1993/08/22,istanbul,istanbul
2015,68.0,erkek,1994/05/27,diyarbakir,istanbul
2015,67.0,kadin,1994/01/05,hatay,istanbul
2015,66.0,erkek,1995/02/28,mersin,istanbul
2015,66.0,kadin,1992/08/30,istanbul,istanbul
2015,65.0,kadin,1993/06/25,ankara,ankara
2015,64.0,kadin,1993/04/14,gaziantep,istanbul
2015,64.0,kadin,1992/06/12,yalova,izmir
2015,64.0,erkek,1995/02/17,istanbul,istanbul
2015,64.0,erkek,1991/02/28,izmir,istanbul
2015,64.0,erkek,1994/11/05,samsun,ankara
2015,64.0,kadin,1995/01/01,istanbul,istanbul
2015,64.0,kadin,1995/08/18,ankara,kastamonu
2015,64.0,kadin,1994/07/31,,
2015,64.0,erkek,1995/10/24,ankara,ankara
2015,63.0,kadin,1992/06/09,isparta,ankara
2015,63.0,kadin,1993/01/26,eskisehir,istanbul
2015,63.0,kadin,1995/01/20,bursa,tekirdag
2015,63.0,erkek,1995/08/24,sivas,istanbul
2015,63.0,erkek,1995/06/12,istanbul,istanbul
2015,62.0,erkek,1994/04/13,,istanbul
2015,62.0,kadin,1995/05/16,izmir,kocaeli
2015,62.0,erkek,1993/06/30,mersin,ankara
2015,62.0,kadin,1995/01/14,samsun,antalya
2015,62.0,erkek,1995/04/17,corum,ankara
2015,62.0,kadin,1993/02/24,istanbul,istanbul
2015,62.0,kadin,1995/07/17,istanbul,istanbul
2015,61.0,erkek,1992/07/07,ankara,istanbul
2015,61.0,kadin,1995/04/04,izmir,izmir
2015,60.0,kadin,1993/11/29,konya,istanbul
2015,60.0,kadin,1994/07/20,adana,istanbul
2015,60.0,kadin,1995/03/08,antalya,izmir
2015,60.0,kadin,1994/07/18,balikesir,ankara
2015,60.0,erkek,1995/04/18,adana,ankara
2015,60.0,erkek,1995/03/28,antalya,istanbul
2015,60.0,kadin,1994/08/15,gaziantep,istanbul
2015,60.0,erkek,1994/08/14,bayburt,istanbul
2015,59.0,kadin,1994/02/08,eskisehir,bursa
2015,59.0,kadin,1993/06/19,manisa,izmir
2015,59.0,kadin,1995/08/29,erzurum,ankara
2015,58.0,erkek,1994/01/28,istanbul,istanbul
2015,58.0,kadin,1994/10/29,bursa,istanbul
2015,58.0,erkek,1995/01/07,ankara,istanbul
2015,58.0,kadin,1991/06/19,aydin,istanbul
2015,58.0,kadin,1994/10/25,van,istanbul
2015,58.0,kadin,1994/06/11,diyarbakir,diyarbakir
2015,58.0,kadin,1996/05/30,kayseri,kayseri
2015,58.0,kadin,1991/05/05,agri,izmir
2015,58.0,kadin,1997/01/04,mersin,mersin
2015,58.0,kadin,1995/06/30,istanbul,adana
2015,58.0,erkek,1992/07/30,eskisehir,gaziantep
2015,58.0,kadin,1994/09/29,istanbul,istanbul
2015,58.0,erkek,1995/04/14,izmir,istanbul
2015,58.0,kadin,1994/05/27,istanbul,istanbul
2015,58.0,erkek,1994/01/01,adana,istanbul
2015,58.0,kadin,1993/02/15,duzce,duzce
2015,58.0,kadin,1994/07/23,kocaeli,kocaeli
2015,58.0,kadin,1994/07/29,canakkale,istanbul
2015,58.0,erkek,1991/11/20,hakkari,istanbul
2015,58.0,kadin,1994/07/12,ankara,ankara
2015,57.0,erkek,1993/04/24,mus,istanbul
2015,56.0,kadin,1992/07/12,gaziantep,gaziantep
2015,56.0,kadin,1993/01/17,balikesir,istanbul
2015,56.0,erkek,1997/07/17,rize,istanbul
2015,56.0,kadin,1994/10/07,kirklareli,istanbul
2015,56.0,kadin,1990/01/01,gaziantep,gaziantep
2015,56.0,erkek,1994/09/27,eskisehir,ankara
2015,56.0,erkek,1993/07/06,balikesir,ankara
2015,56.0,kadin,1993/09/19,sakarya,istanbul
2015,55.0,erkek,1995/01/01,mardin,istanbul
2015,55.0,kadin,1993/08/04,istanbul,istanbul
2015,55.0,kadin,1995/01/02,erzurum,istanbul
2015,55.0,kadin,1994/12/13,elazig,istanbul
2015,55.0,erkek,1991/11/28,,
2015,54.0,kadin,1995/07/17,antalya,ankara
2015,54.0,erkek,1993/06/03,adana,ankara
2015,54.0,erkek,1993/07/01,kayseri,ankara
2015,54.0,kadin,1992/09/05,izmir,izmir
2015,54.0,kadin,1995/06/12,kocaeli,istanbul
2015,54.0,erkek,1993/04/13,isparta,istanbul
2015,54.0,erkek,1996/02/08,izmir,istanbul
2015,54.0,kadin,1995/04/11,istanbul,istanbul
2015,54.0,kadin,1993/03/21,antalya,antalya
2015,54.0,erkek,1995/06/05,canakkale,ankara
2015,54.0,kadin,1995/07/05,erzincan,antalya
2015,54.0,kadin,1991/10/30,bolu,ankara
2015,54.0,kadin,1995/01/31,antalya,antalya
2015,54.0,erkek,1993/02/01,ankara,ankara
2015,54.0,kadin,1992/10/01,eskisehir,istanbul
2015,54.0,kadin,1996/04/26,istanbul,sinop
2015,54.0,erkek,1995/07/06,izmir,ankara
2015,54.0,kadin,1995/05/16,agri,aydin
2015,54.0,erkek,1996/09/20,erzincan,elazig
2015,54.0,kadin,1995/04/10,ankara,kirikkale
2015,54.0,kadin,1993/05/31,izmir,izmir
2015,54.0,kadin,1994/09/15,sivas,istanbul
2015,53.0,kadin,1991/01/07,batman,batman
2015,53.0,erkek,1993/08/14,diyarbakir,istanbul
2015,53.0,kadin,1992/01/01,bursa,istanbul
2015,53.0,erkek,1994/07/02,diyarbakir,istanbul
2015,53.0,erkek,1994/02/28,adiyaman,izmir
2015,53.0,erkek,1994/07/12,istanbul,istanbul
2015,53.0,kadin,1993/10/10,van,istanbul
2015,53.0,kadin,1993/01/01,kayseri,istanbul
2015,53.0,kadin,1993/03/29,ankara,ankara
2015,52.0,erkek,1994/01/04,izmir,ankara
2015,52.0,kadin,1996/01/30,istanbul,istanbul
2015,52.0,erkek,1993/10/10,istanbul,istanbul
2015,52.0,kadin,1993/05/28,adana,ankara
2015,52.0,erkek,1994/03/06,ankara,ankara
2015,52.0,kadin,1994/07/11,istanbul,istanbul
2015,52.0,kadin,1993/03/10,elazig,ankara
2015,52.0,kadin,1995/01/01,,izmir
2015,52.0,kadin,1996/11/13,istanbul,isparta
2015,52.0,erkek,1996/03/04,istanbul,duzce
2015,52.0,kadin,1995/08/09,istanbul,istanbul
2015,52.0,kadin,1994/06/30,antalya,antalya
2015,52.0,kadin,1994/07/23,bitlis,antalya
2015,52.0,erkek,1992/07/08,eskisehir,ankara
2015,52.0,erkek,1994/01/10,istanbul,istanbul
2015,52.0,kadin,1994/09/21,sanliurfa,gaziantep
2015,52.0,kadin,1993/06/20,denizli,ankara
2015,52.0,kadin,1991/08/04,ankara,ankara
2015,51.0,erkek,1992/05/22,izmir,izmir
2015,51.0,erkek,1992/01/11,istanbul,istanbul
2015,51.0,erkek,1993/01/11,istanbul,istanbul
2015,51.0,kadin,1993/08/01,izmir,izmir
2015,51.0,kadin,1992/10/14,amasya,istanbul
2015,51.0,erkek,1995/05/05,antalya,istanbul
2015,51.0,erkek,1991/06/17,ankara,istanbul
2015,51.0,erkek,1993/09/09,istanbul,istanbul
2015,51.0,kadin,1994/05/25,istanbul,agri
2015,51.0,erkek,1992/02/02,istanbul,kocaeli
2015,50.0,erkek,1992/08/28,samsun,ankara
2015,50.0,kadin,1993/01/02,istanbul,istanbul
2015,50.0,erkek,1994/11/13,kocaeli,ankara
2015,50.0,kadin,1994/03/19,mersin,istanbul
2015,50.0,erkek,1995/02/21,samsun,istanbul
2015,50.0,erkek,1994/01/24,istanbul,istanbul
2015,50.0,erkek,1995/09/05,,istanbul
2015,50.0,kadin,1995/01/25,aksaray,ankara
2015,50.0,kadin,1993/09/03,aydin,aydin
2015,50.0,kadin,1994/06/03,bursa,bursa
2015,50.0,erkek,1992/08/24,bursa,izmir
2015,50.0,kadin,1995/06/02,antalya,antalya
2015,50.0,erkek,1993/01/01,balikesir,ankara
2015,50.0,erkek,1993/09/16,usak,istanbul
2015,50.0,erkek,1993/10/09,adana,adana
2015,49.0,erkek,1995/07/15,karabuk,ankara
2015,49.0,erkek,1995/01/24,sakarya,istanbul
2015,49.0,erkek,1993/02/05,izmir,istanbul
2015,49.0,erkek,1992/08/17,istanbul,ankara
2015,49.0,erkek,1990/09/17,tunceli,istanbul
2015,49.0,erkek,1994/01/18,malatya,izmir
2015,48.0,kadin,1993/02/18,bursa,ankara
2015,48.0,kadin,1993/04/28,izmir,izmir
2015,48.0,kadin,1992/01/09,istanbul,istanbul
2015,48.0,erkek,1997/03/12,istanbul,giresun
2015,48.0,erkek,1991/01/20,kayseri,kayseri
2015,48.0,kadin,1993/08/09,istanbul,istanbul
2015,48.0,erkek,1992/05/16,gaziantep,mersin
2015,48.0,kadin,1996/04/13,,istanbul
2015,48.0,kadin,1998/04/03,istanbul,istanbul
2015,48.0,kadin,1994/07/12,antalya,istanbul
2015,48.0,kadin,1996/02/07,istanbul,istanbul
2015,48.0,erkek,1994/06/05,aydin,izmir
2015,48.0,kadin,1994/01/20,ordu,istanbul
2015,48.0,kadin,1995/07/13,ankara,ankara
2015,48.0,erkek,1995/06/22,ankara,ankara
2015,48.0,kadin,1993/03/11,ankara,istanbul
2015,47.0,erkek,1994/04/01,bursa,istanbul
2015,47.0,kadin,1994/08/18,istanbul,ankara
2015,47.0,erkek,1994/02/17,canakkale,istanbul
2015,47.0,erkek,1993/11/15,izmir,ankara
2015,47.0,kadin,1994/01/15,hatay,hatay
2015,47.0,erkek,1992/04/09,ankara,ankara
2015,47.0,erkek,1992/10/01,balikesir,ankara
2015,46.0,kadin,1994/08/22,izmir,izmir
2015,46.0,erkek,1996/10/03,istanbul,istanbul
2015,46.0,erkek,1990/01/25,istanbul,istanbul
2015,46.0,erkek,1994/01/23,ankara,adana
2015,46.0,erkek,1994/01/20,gaziantep,istanbul
2015,46.0,kadin,1995/09/29,,istanbul
2015,46.0,kadin,1991/01/18,manisa,istanbul
2015,46.0,erkek,1994/06/20,elazig,denizli
2015,46.0,erkek,1995/01/01,sinop,istanbul
2015,46.0,kadin,1996/10/01,hatay,ankara
2015,46.0,erkek,1993/09/10,bursa,istanbul
2015,46.0,erkek,1992/07/13,adana,istanbul
2015,46.0,kadin,1994/05/14,zonguldak,istanbul
2015,46.0,kadin,1991/09/05,istanbul,istanbul
2015,45.0,erkek,1993/06/07,kocaeli,istanbul
2015,45.0,erkek,1992/09/15,elazig,istanbul
2015,44.0,erkek,1995/04/12,istanbul,kocaeli
2015,44.0,erkek,1994/11/15,istanbul,istanbul
2015,44.0,erkek,1992/07/21,,ankara
2015,44.0,erkek,1992/02/12,mardin,trabzon
2015,44.0,kadin,1995/07/01,istanbul,istanbul
2015,44.0,erkek,1996/04/22,kayseri,kayseri
2015,44.0,kadin,1996/08/13,balikesir,istanbul
2015,44.0,kadin,1991/06/08,istanbul,istanbul
2015,44.0,erkek,1993/10/15,izmir,izmir
2015,44.0,kadin,1990/08/15,istanbul,sakarya
2015,44.0,kadin,1995/12/26,kocaeli,istanbul
2015,44.0,kadin,1993/05/26,ankara,ankara
2015,44.0,kadin,1995/05/24,konya,istanbul
2015,44.0,kadin,1995/06/12,erzurum,bursa
2015,43.0,kadin,1994/02/05,hatay,istanbul
2015,43.0,erkek,1995/01/19,erzincan,canakkale
2015,43.0,erkek,1995/08/15,kirsehir,ankara
2015,43.0,erkek,1995/07/26,istanbul,istanbul
2015,43.0,erkek,1994/06/29,adana,usak
2015,43.0,erkek,1994/04/12,denizli,denizli
2015,43.0,kadin,1993/11/25,istanbul,istanbul
2015,43.0,erkek,1993/06/01,ankara,ankara
2015,43.0,kadin,1993/12/27,istanbul,istanbul
2015,43.0,kadin,1994/01/24,mersin,mersin
2015,43.0,kadin,1995/04/02,mugla,izmir
2015,42.0,kadin,1994/06/11,konya,ankara
2015,42.0,erkek,1992/04/20,istanbul,istanbul
2015,42.0,kadin,1995/10/21,istanbul,istanbul
2015,42.0,erkek,1994/02/06,,istanbul
2015,42.0,erkek,1995/07/14,izmir,istanbul
2015,42.0,erkek,1992/04/03,izmir,izmir
2015,42.0,kadin,1995/06/21,edirne,istanbul
2015,42.0,kadin,1995/07/19,istanbul,istanbul
2015,42.0,erkek,1992/08/19,istanbul,istanbul
2015,42.0,kadin,1995/02/01,izmir,ankara
2015,42.0,kadin,1995/06/28,balikesir,istanbul
2015,42.0,erkek,1996/02/12,izmir,izmir
2015,42.0,erkek,1994/07/14,antalya,istanbul
2015,42.0,kadin,1994/05/25,,
2015,42.0,kadin,1991/06/08,istanbul,istanbul
2015,42.0,erkek,1993/03/28,kocaeli,istanbul
2015,42.0,erkek,1993/01/22,sanliurfa,istanbul
2015,42.0,erkek,1993/08/11,kars,istanbul
2015,42.0,kadin,1996/07/25,malatya,
2015,42.0,kadin,1995/01/13,kirikkale,istanbul
2015,42.0,erkek,1995/04/03,mersin,mersin
2015,42.0,kadin,1996/05/25,hakkari,istanbul
2015,42.0,kadin,1995/03/15,bursa,istanbul
2015,41.0,erkek,1992/01/09,manisa,izmir
2015,41.0,erkek,1992/02/05,izmir,ankara
2015,41.0,kadin,1996/03/03,ankara,ankara
2015,41.0,kadin,1993/01/20,antalya,istanbul
2015,41.0,erkek,1995/04/03,istanbul,istanbul
2015,41.0,erkek,1992/05/29,izmir,izmir
2015,41.0,erkek,1995/01/05,bursa,istanbul
2015,41.0,kadin,1995/01/01,mersin,istanbul
2015,41.0,erkek,1994/02/03,kirklareli,istanbul
2015,41.0,erkek,1994/10/05,aydin,istanbul
2015,40.0,erkek,1993/01/02,,ankara
2015,40.0,erkek,1996/11/26,istanbul,antalya
2015,40.0,kadin,1996/04/02,ankara,ankara
2015,40.0,erkek,1994/10/06,diyarbakir,istanbul
2015,40.0,erkek,1995/03/01,konya,istanbul
2015,40.0,erkek,1994/09/05,ankara,ankara
2015,40.0,erkek,1993/01/12,kirsehir,ankara
2015,40.0,kadin,1995/06/28,gumushane,istanbul
2015,40.0,erkek,1994/07/15,antalya,istanbul
2015,40.0,kadin,1993/02/17,istanbul,istanbul
2015,40.0,erkek,1991/03/21,burdur,ankara
2015,40.0,kadin,1994/01/29,izmir,izmir
2015,40.0,kadin,1994/02/05,duzce,istanbul
2015,40.0,erkek,1996/03/28,sirnak,istanbul
2015,40.0,kadin,1992/10/01,konya,ankara
2015,40.0,erkek,1995/08/12,bingol,istanbul
2015,40.0,erkek,1993/02/02,samsun,istanbul
2015,39.0,kadin,1996/01/25,balikesir,balikesir
2015,39.0,kadin,1994/05/26,ankara,ankara
2015,39.0,kadin,1995/01/03,sakarya,istanbul
2015,39.0,erkek,1994/10/15,gumushane,istanbul
2015,39.0,erkek,1992/02/03,eskisehir,ankara
2015,38.0,kadin,1995/08/05,kilis,istanbul
2015,38.0,kadin,1994/01/26,istanbul,istanbul
2015,38.0,erkek,1995/03/09,antalya,antalya
2015,38.0,erkek,1994/01/28,izmir,antalya
2015,38.0,erkek,1994/01/21,istanbul,istanbul
2015,38.0,erkek,1997/01/05,hakkari,ankara
2015,38.0,erkek,1993/10/02,istanbul,bursa
2015,38.0,erkek,1996/08/12,erzincan,istanbul
2015,38.0,erkek,1993/04/07,istanbul,istanbul
2015,38.0,erkek,1995/04/24,siirt,siirt
2015,38.0,erkek,1993/06/23,izmir,izmir
2015,38.0,kadin,1996/08/13,istanbul,istanbul
2015,38.0,kadin,1990/11/16,samsun,mersin
2015,38.0,erkek,1993/04/26,izmir,ankara
2015,38.0,kadin,1995/03/01,istanbul,istanbul
2015,38.0,kadin,1995/09/04,sivas,sivas
2015,38.0,kadin,1994/02/05,manisa,istanbul
2015,38.0,erkek,1994/04/10,antalya,antalya
2015,38.0,kadin,1995/04/17,denizli,izmir
2015,38.0,kadin,1995/06/29,istanbul,istanbul
2015,38.0,erkek,1994/10/05,istanbul,istanbul
2015,38.0,erkek,1993/10/27,kayseri,istanbul
2015,38.0,kadin,1995/07/25,yozgat,ankara
2015,37.0,erkek,1993/07/03,istanbul,istanbul
2015,37.0,erkek,1994/08/08,malatya,malatya
2015,37.0,kadin,1993/10/09,zonguldak,zonguldak
2015,37.0,erkek,1992/03/08,ankara,istanbul
2015,37.0,kadin,1993/03/26,antalya,antalya
2015,37.0,erkek,1996/04/06,istanbul,istanbul
2015,37.0,kadin,1992/06/20,bursa,istanbul
2015,37.0,erkek,1994/11/26,mersin,istanbul
2015,36.0,erkek,1993/07/26,istanbul,istanbul
2015,36.0,erkek,1994/07/09,antalya,istanbul
2015,36.0,erkek,1993/02/18,izmir,izmir
2015,36.0,erkek,1994/08/16,kayseri,kayseri
2015,36.0,erkek,1994/08/30,gaziantep,gaziantep
2015,36.0,kadin,1993/01/07,istanbul,istanbul
2015,36.0,kadin,1993/08/23,izmir,izmir
2015,36.0,erkek,1992/04/17,ankara,izmir
2015,36.0,kadin,1992/05/23,ankara,ankara
2015,36.0,erkek,1995/05/16,ankara,ankara
2015,36.0,erkek,1993/09/20,istanbul,istanbul
2015,36.0,erkek,1994/08/31,diyarbakir,istanbul
2015,36.0,erkek,1994/09/08,diyarbakir,istanbul
2015,36.0,erkek,1998/01/25,antalya,istanbul
2015,36.0,kadin,1995/09/28,istanbul,istanbul
2015,36.0,erkek,1992/09/14,ankara,ankara
2015,36.0,kadin,1993/12/14,izmir,izmir
2015,36.0,erkek,1994/01/10,kilis,istanbul
2015,36.0,kadin,1996/08/24,izmir,izmir
2015,36.0,erkek,1993/11/18,istanbul,istanbul
2015,36.0,kadin,1996/05/05,sakarya,kocaeli
2015,34.0,erkek,1995/08/22,nigde,istanbul
2015,34.0,erkek,1993/07/15,denizli,istanbul
2015,34.0,erkek,1995/04/26,antalya,ankara
2015,34.0,erkek,1993/08/05,izmir,istanbul
2015,34.0,erkek,1993/06/25,duzce,ankara
2015,34.0,erkek,1994/07/20,antalya,ankara
2015,34.0,erkek,1993/06/14,istanbul,istanbul
2015,34.0,erkek,1996/05/05,kayseri,ankara
2015,34.0,erkek,1994/04/09,trabzon,istanbul
2015,34.0,erkek,1995/03/09,ordu,istanbul
2015,34.0,erkek,1993/07/01,adiyaman,gaziantep
2015,34.0,kadin,1995/10/05,erzurum,ankara
2015,34.0,erkek,1992/08/07,aydin,istanbul
2015,34.0,erkek,1996/08/29,bursa,bursa
2015,34.0,erkek,1991/04/17,nevsehir,istanbul
2015,34.0,kadin,1993/09/11,konya,ankara
2015,34.0,erkek,1993/01/23,aydin,istanbul
2015,34.0,erkek,1992/08/29,izmir,istanbul
2015,34.0,kadin,1992/06/21,istanbul,istanbul
2015,34.0,kadin,1994/06/09,eskisehir,ankara
2015,34.0,erkek,1993/10/31,ankara,ankara
2015,34.0,kadin,1996/12/27,tokat,trabzon
2015,34.0,erkek,1995/02/05,samsun,istanbul
2015,34.0,kadin,1995/08/20,kayseri,istanbul
2015,34.0,kadin,1990/04/23,kirikkale,konya
2015,34.0,kadin,1995/06/30,bursa,ankara
2015,34.0,kadin,1996/10/19,istanbul,kocaeli
2015,34.0,erkek,1995/07/24,malatya,istanbul
2015,34.0,erkek,1993/10/16,antalya,istanbul
2015,34.0,kadin,1993/07/01,istanbul,istanbul
2015,33.0,kadin,1995/09/24,izmir,izmir
2015,33.0,erkek,1995/01/13,antalya,istanbul
2015,33.0,erkek,1994/01/23,adiyaman,izmir
2015,33.0,kadin,1995/01/01,aydin,aydin
2015,33.0,kadin,1996/05/20,izmir,izmir
2015,33.0,kadin,1990/01/01,erzurum,istanbul
2015,33.0,kadin,1996/06/06,istanbul,istanbul
2015,33.0,erkek,1993/10/10,izmir,izmir
2015,33.0,kadin,1995/02/13,mersin,istanbul
2015,33.0,erkek,1996/04/02,sivas,sivas
2015,33.0,erkek,1993/09/09,mus,bursa
2015,33.0,erkek,1993/06/07,canakkale,istanbul
2015,33.0,erkek,1994/01/01,istanbul,istanbul
2015,33.0,erkek,1996/07/15,eskisehir,antalya
2015,32.0,erkek,1994/03/01,tekirdag,ankara
2015,32.0,erkek,1996/07/23,istanbul,istanbul
2015,32.0,erkek,1992/03/12,adana,istanbul
2015,32.0,kadin,1991/10/30,kocaeli,izmir
2015,32.0,erkek,1995/08/05,erzurum,ankara
2015,32.0,erkek,1992/02/29,izmir,istanbul
2015,32.0,kadin,1991/08/20,giresun,ankara
2015,32.0,erkek,1993/01/10,kayseri,istanbul
2015,32.0,kadin,1995/01/12,balikesir,ankara
2015,32.0,erkek,1995/07/20,sivas,sivas
2015,32.0,kadin,1994/03/01,nigde,istanbul
2015,32.0,kadin,1992/12/23,ankara,ankara
2015,32.0,erkek,1993/06/05,ankara,istanbul
2015,32.0,kadin,1996/09/29,izmir,izmir
2015,32.0,kadin,1995/02/17,istanbul,istanbul
2015,32.0,erkek,1993/01/05,ankara,ankara
2015,32.0,kadin,1996/04/11,adana,adana
2015,32.0,kadin,1992/06/30,ankara,istanbul
2015,32.0,erkek,1994/08/11,malatya,istanbul
2015,32.0,kadin,1995/11/05,istanbul,istanbul
2015,32.0,kadin,1995/04/08,,
2015,32.0,kadin,1995/10/18,ordu,erzurum
2015,32.0,erkek,1995/01/22,gaziantep,gaziantep
2015,32.0,erkek,1991/05/26,diyarbakir,ankara
2015,32.0,erkek,1993/09/16,diyarbakir,istanbul
2015,31.0,erkek,1992/04/16,erzurum,izmir
2015,31.0,erkek,1994/01/04,istanbul,istanbul
2015,31.0,erkek,1992/03/18,istanbul,istanbul
2015,31.0,kadin,1992/01/30,ankara,ankara
2015,31.0,kadin,1995/03/22,antalya,antalya
2015,31.0,kadin,1995/05/23,diyarbakir,ankara
2015,31.0,erkek,1993/06/27,kayseri,izmir
2015,30.0,erkek,1993/02/09,antalya,izmir
2015,30.0,kadin,1993/10/16,kayseri,kayseri
2015,30.0,erkek,1994/05/24,cankiri,istanbul
2015,30.0,kadin,1994/06/08,istanbul,istanbul
2015,30.0,erkek,1995/08/14,van,mugla
2015,30.0,erkek,1993/07/17,mardin,istanbul
2015,30.0,erkek,1994/01/01,istanbul,istanbul
2015,30.0,kadin,1996/07/02,kilis,istanbul
2015,30.0,kadin,1990/01/01,hatay,hatay
2015,30.0,erkek,1995/01/03,sakarya,istanbul
2015,30.0,kadin,1995/10/09,tekirdag,istanbul
2015,30.0,erkek,1994/01/01,denizli,istanbul
2015,30.0,erkek,1996/07/18,istanbul,istanbul
2015,30.0,erkek,1996/07/06,bursa,bursa
2015,30.0,erkek,1993/04/03,istanbul,istanbul
2015,30.0,kadin,1995/02/20,malatya,istanbul
2015,30.0,erkek,1994/07/05,konya,ankara
2015,30.0,erkek,1992/08/18,mersin,istanbul
2015,30.0,erkek,1995/04/10,istanbul,istanbul
2015,30.0,erkek,1995/04/04,batman,kayseri
2015,30.0,erkek,1996/10/12,ordu,istanbul
2015,29.0,erkek,1994/09/22,ankara,ankara
2015,29.0,erkek,1991/11/21,bursa,istanbul
2015,29.0,erkek,1995/03/06,zonguldak,adana
2015,29.0,erkek,1993/01/23,manisa,manisa
2015,29.0,erkek,1995/02/22,kirklareli,istanbul
2015,29.0,kadin,1994/08/30,ankara,ankara
2015,28.0,erkek,1994/06/17,ankara,ankara
2015,28.0,kadin,1993/08/02,istanbul,istanbul
2015,28.0,kadin,1993/01/01,kayseri,kayseri
2015,28.0,erkek,1994/06/08,ankara,istanbul
2015,28.0,kadin,1993/05/19,izmir,izmir
2015,28.0,kadin,1995/05/22,istanbul,istanbul
2015,28.0,erkek,1993/03/21,antalya,istanbul
2015,28.0,erkek,1994/04/21,adana,adana
2015,28.0,kadin,1994/07/31,kocaeli,istanbul
2015,28.0,erkek,1993/04/05,sirnak,istanbul
